"tree_id","block_id","created_at","tree_dbh","stump_diam","curb_loc","status","health","spc_latin","spc_common","steward","guards","sidewalk","user_type","problems","root_stone","root_grate","root_other","trunk_wire","trnk_light","trnk_other","brch_light","brch_shoe","brch_other","address","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","council_district","census_tract","bin","bbl"
"200628","315984","2015-09-03T00:00:00.000","25","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","147-043 8 AVENUE","11357","Whitestone","407","4","Queens","19","27","11","QN49","Whitestone","4097300","New York","40.793138","-73.81946649","1034238.511","228290.0133","19","973","4101941","4044750076"
"186888","506316","2015-08-29T00:00:00.000","15","0","OnCurb","Alive","Fair","Platanus x acerifolia","London planetree","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","249 EAST MOSHOLU PARKWAY NORTH","10467","Bronx","207","2","Bronx","11","80","36","BX43","Norwood","2041900","New York","40.87343706","-73.88088627","1017192.021","257516.8131","11","419","2017992","2033350039"
"196373","103300","2015-09-02T00:00:00.000","13","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","54 ALLEN STREET","10002","New York","103","1","Manhattan","1","65","26","MN27","Chinatown","1001600","New York","40.71680539","-73.99157275","986586.1265","200428.1596","1","16","1003990","1003080020"
"209441","503960","2015-09-08T00:00:00.000","5","0","OnCurb","Alive","Poor","Ulmus americana","American elm","None","None","NoDamage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","75 FEATHERBED LANE","10453","Bronx","205","2","Bronx","14","77","29","BX36","University Heights-Morris Heights","2021502","New York","40.84637583","-73.91763219","1007038.864","247645.678","14","21502","2008808","2028760036"
"206435","210654","2015-09-06T00:00:00.000","26","0","OnCurb","Alive","Good","Acer pseudoplatanus","sycamore maple","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","2438 EAST 7 STREET","11235","Brooklyn","315","3","Brooklyn","48","45","22","BK19","Brighton Beach","3037000","New York","40.59078486","-73.96280534","994580.2608","154517.4623","48","370","3195471","3072030014"
"196080","310272","2015-09-02T00:00:00.000","36","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","TreesCount Staff","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","84-006 124 STREET","11415","Kew Gardens","409","4","Queens","29","27","14","QN60","Kew Gardens","4014000","New York","40.7049445","-73.82819499","1031884.671","196153.4808","29","140","4193005","4092390011"
"203759","302373","2015-09-05T00:00:00.000","16","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","24-015 21 AVENUE","11105","Astoria","401","4","Queens","22","36","13","QN72","Steinway","4010500","New York","40.78075207","-73.9120953","1008594.76","223738.0959","22","105","4019058","4008710001"
"190359","107635","2015-08-30T00:00:00.000","13","0","OnCurb","Alive","Fair","Platanus x acerifolia","London planetree","None","None","Damage","Volunteer","RootOther,TrunkOther,BranchOther","No","No","Yes","No","No","Yes","No","No","Yes","1326 3 AVENUE","10021","New York","108","1","Manhattan","4","73","28","MN40","Upper East Side-Carnegie Hill","1012800","New York","40.77222448","-73.95894426","995621.6364","220621.6592","4","128","1043151","1014100040"
"209909","504038","2015-09-08T00:00:00.000","2","0","OnCurb","Alive","Good","Ulmus americana","American elm","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","1840 GRAND CONCOURSE","10457","Bronx","205","2","Bronx","15","86","33","BX41","Mount Hope","2023302","New York","40.84810623","-73.90688618","1010011.314","248279.1072","15","23302","2007542","2028010001"
"180295","106100","2015-08-27T00:00:00.000","2","0","OnCurb","Alive","Good","Ulmus americana","American elm","1or2","None","NoDamage","Volunteer","WiresRope,BranchOther","No","No","No","Yes","No","No","No","No","Yes","13 WEST 61 STREET","10023","New York","107","1","Manhattan","3","67","27","MN14","Lincoln Square","1014500","New York","40.77013009","-73.9829175","988981.6661","219856.3989","3","145","1090158","1011140009"
"208373","106403","2015-09-07T00:00:00.000","4","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","390 COLUMBUS AVENUE","10024","New York","107","1","Manhattan","6","67","29","MN12","Upper West Side","1016500","New York","40.7816172","-73.97558535","991011.4251","224042.0205","6","165","1083851","1011507502"
"196205","206082","2015-09-02T00:00:00.000","22","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2348 63 STREET","11204","Brooklyn","311","3","Brooklyn","44","48","17","BK29","Bensonhurst East","3043600","New York","40.61288064","-73.97682018","990685.7187","162566.1831","44","436","3172441","3065580023"
"192086","203718","2015-08-31T00:00:00.000","28","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","8923 RIDGE BOULEVARD","11209","Brooklyn","310","3","Brooklyn","43","46","22","BK31","Bay Ridge","3005201","New York","40.62140476","-74.03492843","974553.5991","165672.8255","43","60","3154096","3060630001"
"203550","348013","2015-09-04T00:00:00.000","42","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","Volunteer","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","90-008 69 AVENUE","11375","Forest Hills","406","4","Queens","29","28","15","QN17","Forest Hills","4072900","New York","40.71316969","-73.85444599","1024601.345","199136.9755","29","729","4076740","4032090004"
"203718","302371","2015-09-05T00:00:00.000","12","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","20-015 24 STREET","11105","Astoria","401","4","Queens","22","36","13","QN72","Steinway","4010500","New York","40.78254676","-73.91102561","1008890.341","224392.2626","22","105","4019061","4008710030"
"208832","220174","2015-09-08T00:00:00.000","3","0","OnCurb","Alive","Poor","Platanus x acerifolia","London planetree","None","None","NoDamage","Volunteer","RootOther,BranchOther","No","No","Yes","No","No","No","No","No","Yes","237 WILLOUGHBY AVENUE","11205","Brooklyn","302","3","Brooklyn","35","57","25","BK69","Clinton Hill","3019300","New York","40.6922784","-73.96142265","994947.9979","191494.4858","35","193","3054898","3019090001"
"193183","348404","2015-08-31T00:00:00.000","3","0","OnCurb","Alive","Good","Acer ginnala","Amur maple","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","75-009 AUSTIN STREET","11375","Forest Hills","406","4","Queens","29","28","15","QN17","Forest Hills","4076901","New York","40.71703231","-73.83829722","1029075.601","200552.0983","29","76901","4078873","4032940091"
"203577","348022","2015-09-04T00:00:00.000","26","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","Unsure","Damage","Volunteer","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","89-003 69 AVENUE","11375","Forest Hills","406","4","Queens","29","28","15","QN17","Forest Hills","4070700","New York","40.71247961","-73.85501988","1024442.665","198885.2965","29","707","4076034","4031930033"
"179477","223106","2015-08-27T00:00:00.000","3","0","OnCurb","Alive","Poor","Platanus x acerifolia","London planetree","3or4","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","290 7 AVENUE","11215","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3015300","New York","40.6682313","-73.98073049","989595.611","182731.6671","39","153","3021747","3009950048"
"203386","347979","2015-09-04T00:00:00.000","26","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","None","Damage","Volunteer","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","92-018 70 AVENUE","11375","Forest Hills","406","4","Queens","29","28","15","QN17","Forest Hills","4072900","New York","40.7126411","-73.85213797","1025241.512","198945.469","29","729","4077143","4032220009"
"189537","223141","2015-08-30T00:00:00.000","18","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","53 PROSPECT PARK WEST","11215","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3016500","New York","40.6690395","-73.97325313","991669.8395","183026.6639","39","165","3025258","3010770039"
"196130","206122","2015-09-02T00:00:00.000","24","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","Damage","TreesCount Staff","Stones,WiresRope","Yes","No","No","Yes","No","No","No","No","No","2327 63 STREET","11204","Brooklyn","311","3","Brooklyn","44","48","17","BK29","Bensonhurst East","3043600","New York","40.61324054","-73.9772179","990575.261","162697.275","44","436","3172423","3065570062"
"200676","229928","2015-09-03T00:00:00.000","32","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","1020 EAST 16 STREET","11230","Brooklyn","314","3","Brooklyn","44","48","17","BK43","Midwood","3053200","New York","40.62480756","-73.96044298","995230.7746","166913.0993","44","532","3180003","3067170020"
"206326","301258","2015-09-06T00:00:00.000","13","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","22-058 77 STREET","11370","East Elmhurst","401","4","Queens","22","36","13","QN72","Steinway","4031700","New York","40.76679523","-73.89249205","1014030.02","218659.2104","22","317","4021973","4010080029"
"204118","415444","2015-09-05T00:00:00.000","11","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","None","NoDamage","NYC Parks Staff","None","No","No","No","No","No","No","No","No","No","125 WEST CEDARVIEW AVENUE","10306","Staten Island","503","5","Staten Island","50","62","24","SI25","Oakwood-Oakwood Beach","5013800","New York","40.56872513","-74.14007849","945332.4571","146509.4787","50","138","5060525","5044330013"
"192653","207574","2015-08-31T00:00:00.000","22","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2536 OCEAN PARKWAY","11223","Brooklyn","313","3","Brooklyn","47","46","23","BK26","Gravesend","3037401","New York","40.58802014","-73.96632142","993604.1092","153509.8098","47","37401","3195823","3072180016"
"203592","348060","2015-09-04T00:00:00.000","38","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","Volunteer","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","90-013 69 AVENUE","11375","Forest Hills","406","4","Queens","29","28","15","QN17","Forest Hills","4070700","New York","40.71338389","-73.8544597","1024597.415","199215.0104","29","707","4076074","4031940034"
"189338","219520","2015-08-30T00:00:00.000","18","0","OffsetFromCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","88 HALL STREET","11205","Brooklyn","302","3","Brooklyn","35","50","25","BK69","Clinton Hill","3019100","New York","40.69520579","-73.96636478","993577.0719","192560.4552","35","191","3054431","3018900056"
"208240","106402","2015-09-07T00:00:00.000","2","0","OffsetFromCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","11 WEST 81 STREET","10024","New York","107","1","Manhattan","6","67","29","MN12","Upper West Side","1016500","New York","40.78233867","-73.97276286","991793.0092","224305.1059","6","165","1031140","1011950023"
"208247","106402","2015-09-07T00:00:00.000","29","0","OnCurb","Alive","Fair","Ulmus americana","American elm","1or2","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","15 WEST 81 STREET","10024","New York","107","1","Manhattan","6","67","29","MN12","Upper West Side","1016500","New York","40.7825057","-73.97308773","991703.0222","224365.9319","6","165","1031139","1011950018"
"204203","415447","2015-09-05T00:00:00.000","11","0","OnCurb","Alive","Fair","Platanus x acerifolia","London planetree","1or2","None","Damage","Volunteer","Stones,BranchOther","Yes","No","No","No","No","No","No","No","Yes","328 THOMAS STREET","10306","Staten Island","503","5","Staten Island","50","62","24","SI25","Oakwood-Oakwood Beach","5013800","New York","40.56873093","-74.13912874","945596.3243","146511.1713","50","138","5060533","5044330048"
"203385","347979","2015-09-04T00:00:00.000","23","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","None","Damage","Volunteer","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","92-018 70 AVENUE","11375","Forest Hills","406","4","Queens","29","28","15","QN17","Forest Hills","4072900","New York","40.71269661","-73.85210323","1025251.111","198965.7081","29","729","4077143","4032220009"
"196372","103300","2015-09-02T00:00:00.000","12","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","56 ALLEN STREET","10002","New York","103","1","Manhattan","1","65","26","MN27","Chinatown","1001600","New York","40.71688341","-73.99153287","986597.1777","200456.5873","1","16","1003989","1003080019"
"192889","210568","2015-08-31T00:00:00.000","27","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","TreesCount Staff","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","3778 BEDFORD AVENUE","11229","Brooklyn","315","3","Brooklyn","48","41","17","BK44","Madison","3054800","New York","40.60998452","-73.94862442","998514.6975","161514.3817","48","548","3182700","3067870030"
"203760","302373","2015-09-05T00:00:00.000","2","0","OnCurb","Alive","Good","Platanus x acerifolia","London planetree","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","24-015 21 AVENUE","11105","Astoria","401","4","Queens","22","36","13","QN72","Steinway","4010500","New York","40.78081459","-73.91201937","1008615.764","223760.8954","22","105","4019058","4008710001"
