Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160076563,10/12/2016 12:00:00 AM,11:40,10/12/2016 12:00:00 AM,10:55,,,1198,26F,Identity Theft,643,9000  NE 109 TE,KANSAS CITY,64157,PC0151,SCP,N,1,SUS,U,U,,N,"9000 NE 109
TE KANSAS CITY 64157
(39.2898, -94.4678)",244,6,4,152
160076608,10/12/2016 12:00:00 AM,14:49,08/20/2016 12:00:00 AM,8:00,,,1198,26F,Identity Theft,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,F,56,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160076517,10/12/2016 12:00:00 AM,9:11,10/10/2016 12:00:00 AM,20:00,11/10/2016 12:00:00 AM,6:30,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160076517,10/12/2016 12:00:00 AM,9:11,10/10/2016 12:00:00 AM,20:00,11/10/2016 12:00:00 AM,6:30,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160076194,10/11/2016 12:00:00 AM,7:57,10/10/2016 12:00:00 AM,23:00,11/10/2016 12:00:00 AM,7:15,640,23F,Stealing From Auto,644,11000  N DITMAN AV,KANSAS CITY,64157,PC0108,SCP,N,1,SUS,U,U,,N,"11000 N DITMAN AV
KANSAS CITY 64157
(39.2941, -94.4785)",244,6,4,152
160076194,10/11/2016 12:00:00 AM,7:57,10/10/2016 12:00:00 AM,23:00,11/10/2016 12:00:00 AM,7:15,640,23F,Stealing From Auto,644,11000  N DITMAN AV,KANSAS CITY,64157,PC0108,SCP,N,2,VIC,W,M,42,N,"11000 N DITMAN AV
KANSAS CITY 64157
(39.2941, -94.4785)",244,6,4,152
160076194,10/11/2016 12:00:00 AM,7:57,10/10/2016 12:00:00 AM,23:00,11/10/2016 12:00:00 AM,7:15,640,23F,Stealing From Auto,644,11000  N DITMAN AV,KANSAS CITY,64157,PC0108,SCP,N,1,VIC,W,F,40,N,"11000 N DITMAN AV
KANSAS CITY 64157
(39.2941, -94.4785)",244,6,4,152
160075841,10/09/2016 12:00:00 AM,23:25,10/09/2016 12:00:00 AM,23:20,,,3077,,Attempt Suicide by S,644,11500  N STARK AV,KANSAS CITY,64157,PC0078,SCP,U,1,VIC,W,F,28,N,"11500 N STARK AV
KANSAS CITY 64157
(39.3018, -94.4735)",244,6,4,152
160075507,10/08/2016 12:00:00 AM,13:53,10/07/2016 12:00:00 AM,16:00,,,1122,26B,Credit/Debit/ATM Car,643,10500  NE COOKINGHAM DR,KANSAS CITY,64157,PC0239,SCP,N,1,VIC,W,F,23,N,"10500 NE COOKINGHAM DR
KANSAS CITY 64157
(39.2675, -94.4513)",,,4,121
160075507,10/08/2016 12:00:00 AM,13:53,10/07/2016 12:00:00 AM,16:00,,,1122,26B,Credit/Debit/ATM Car,643,10500  NE COOKINGHAM DR,KANSAS CITY,64157,PC0239,SCP,N,1,SUS,U,U,,N,"10500 NE COOKINGHAM DR
KANSAS CITY 64157
(39.2675, -94.4513)",,,4,121
160075233,10/07/2016 12:00:00 AM,12:14,03/12/2016 12:00:00 AM,0:01,07/10/2016 12:00:00 AM,0:01,2601,90Z,Misc Violation,643,8600  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,VIC,W,F,68,N,"8600 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4565)",244,6,4,152
160075233,10/07/2016 12:00:00 AM,12:14,03/12/2016 12:00:00 AM,0:01,07/10/2016 12:00:00 AM,0:01,2601,90Z,Misc Violation,643,8600  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,W,M,37,N,"8600 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4565)",244,6,4,152
160075177,10/07/2016 12:00:00 AM,7:11,10/07/2016 12:00:00 AM,7:00,,,802,13B,Non Agg Assault Dome,643,8200  NE 98 ST,KANSAS CITY,64157,PC0207,SCP,U,1,ARR,W,M,17,N,"8200 NE 98 ST
KANSAS CITY 64157
(39.2712, -94.4805)",244,6,4,152
160075254,10/07/2016 12:00:00 AM,13:47,04/27/2016 12:00:00 AM,10:00,,13:00,2601,90Z,Misc Violation,643,8600  NE 97 ST,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"8600 NE 97 ST
KANSAS CITY 64157
(39.2694, -94.4777)",244,6,4,152
160075233,10/07/2016 12:00:00 AM,12:14,03/12/2016 12:00:00 AM,0:01,07/10/2016 12:00:00 AM,0:01,2601,90Z,Misc Violation,643,8600  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,2,SUS,W,F,,N,"8600 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4565)",244,6,4,152
160075315,10/07/2016 12:00:00 AM,16:59,10/07/2016 12:00:00 AM,16:30,,,831,13C,Intimidation,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,W,F,18,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160075254,10/07/2016 12:00:00 AM,13:47,04/27/2016 12:00:00 AM,10:00,,13:00,2601,90Z,Misc Violation,643,8600  NE 97 ST,KANSAS CITY,64157,PC0207,SCP,U,2,VIC,B,F,34,N,"8600 NE 97 ST
KANSAS CITY 64157
(39.2694, -94.4777)",244,6,4,152
160075177,10/07/2016 12:00:00 AM,7:11,10/07/2016 12:00:00 AM,7:00,,,802,13B,Non Agg Assault Dome,643,8200  NE 98 ST,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,F,46,N,"8200 NE 98 ST
KANSAS CITY 64157
(39.2712, -94.4805)",244,6,4,152
160075315,10/07/2016 12:00:00 AM,16:59,10/07/2016 12:00:00 AM,16:30,,,831,13C,Intimidation,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,W,M,27,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160075254,10/07/2016 12:00:00 AM,13:47,04/27/2016 12:00:00 AM,10:00,,13:00,2601,90Z,Misc Violation,643,8600  NE 97 ST,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"8600 NE 97 ST
KANSAS CITY 64157
(39.2694, -94.4777)",244,6,4,152
160074878,10/06/2016 12:00:00 AM,2:59,10/05/2016 12:00:00 AM,22:00,06/10/2016 12:00:00 AM,2:00,802,13B,Agg Assault Dome,414,7100  N CHATHAM AV ,KANSAS CITY,64157,PP0561,NPD,Y,2,SUS,W,F,28,N,"7100 N CHATHAM AV
KANSAS CITY 64157
(39.2239, -94.6434)",163,5,3,66
160074878,10/06/2016 12:00:00 AM,2:59,10/05/2016 12:00:00 AM,22:00,06/10/2016 12:00:00 AM,2:00,802,13B,Agg Assault Dome,414,7100  N CHATHAM AV ,KANSAS CITY,64157,PP0561,NPD,Y,1,SUS,W,M,41,N,"7100 N CHATHAM AV
KANSAS CITY 64157
(39.2239, -94.6434)",163,5,3,66
160074878,10/06/2016 12:00:00 AM,2:59,10/05/2016 12:00:00 AM,22:00,06/10/2016 12:00:00 AM,2:00,802,13B,Agg Assault Dome,414,7100  N CHATHAM AV ,KANSAS CITY,64157,PP0561,NPD,Y,2,VIC,W,M,41,N,"7100 N CHATHAM AV
KANSAS CITY 64157
(39.2239, -94.6434)",163,5,3,66
160074878,10/06/2016 12:00:00 AM,2:59,10/05/2016 12:00:00 AM,22:00,06/10/2016 12:00:00 AM,2:00,802,13B,Agg Assault Dome,414,7100  N CHATHAM AV ,KANSAS CITY,64157,PP0561,NPD,Y,1,VIC,W,F,28,N,"7100 N CHATHAM AV
KANSAS CITY 64157
(39.2239, -94.6434)",163,5,3,66
160075027,10/06/2016 12:00:00 AM,15:17,08/15/2015 12:00:00 AM,14:00,,14:00,210,11B,Forcible Sodomy,641,9800  NE BARRY RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,W,M,,N,"9800 NE BARRY RD
KANSAS CITY 64157
(39.2453, -94.4588)",244,6,4,152
160075027,10/06/2016 12:00:00 AM,15:17,08/15/2015 12:00:00 AM,14:00,,14:00,210,11B,Forcible Sodomy,641,9800  NE BARRY RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,W,M,,N,"9800 NE BARRY RD
KANSAS CITY 64157
(39.2453, -94.4588)",244,6,4,152
160074814,10/05/2016 12:00:00 AM,19:27,10/05/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,ARR,W,M,33,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160074814,10/05/2016 12:00:00 AM,19:27,10/05/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160074405,10/04/2016 12:00:00 AM,12:33,09/16/2016 12:00:00 AM,19:00,,22:55,2601,90Z,Misc Violation,641,7300  N LANE AV,KANSAS CITY,64158,PC0502,SCP,N,1,SUS,W,M,21,N,"7300 N LANE AV
KANSAS CITY 64158
(39.2255, -94.4721)",244,6,4,122
160074560,10/04/2016 12:00:00 AM,21:22,10/04/2016 12:00:00 AM,5:00,,,1122,26B,Credit/Debit/ATM Car,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,B,F,33,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160074560,10/04/2016 12:00:00 AM,21:22,10/04/2016 12:00:00 AM,5:00,,,1122,26B,Credit/Debit/ATM Car,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160074448,10/04/2016 12:00:00 AM,14:44,09/30/2016 12:00:00 AM,14:24,,14:35,630,23C,Stealing Shoplifting,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,,,,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160074405,10/04/2016 12:00:00 AM,12:33,09/16/2016 12:00:00 AM,19:00,,22:55,2601,90Z,Misc Violation,641,7300  N LANE AV,KANSAS CITY,64158,PC0502,SCP,N,1,VIC,W,F,22,N,"7300 N LANE AV
KANSAS CITY 64158
(39.2255, -94.4721)",244,6,4,122
160074448,10/04/2016 12:00:00 AM,14:44,09/30/2016 12:00:00 AM,14:24,,14:35,630,23C,Stealing Shoplifting,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,U,U,,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160074170,10/03/2016 12:00:00 AM,15:03,10/03/2016 12:00:00 AM,14:17,03/10/2016 12:00:00 AM,15:17,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,SUS,B,F,25,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160074170,10/03/2016 12:00:00 AM,15:03,10/03/2016 12:00:00 AM,14:17,03/10/2016 12:00:00 AM,15:17,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,SUS,B,F,25,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160074164,10/03/2016 12:00:00 AM,16:07,10/03/2016 12:00:00 AM,16:07,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,ARR,W,M,22,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160074057,10/03/2016 12:00:00 AM,10:52,10/03/2016 12:00:00 AM,9:30,,,802,13B,Non Agg Assault Dome,642,600  NE WINDROSE CT ,KANSAS CITY,64157,PC0294,SCP,Y,1,ARR,W,F,25,N,"600 NE WINDROSE CT
KANSAS CITY 64157
(39.26, -94.5724)",30,6,4,82
160074190,10/03/2016 12:00:00 AM,16:14,10/03/2016 12:00:00 AM,15:45,,,1401,290,Property Damage,641,7900  N FLINTLOCK RD ,KANSAS CITY,64157,PC0430,SCP,U,1,SUS,W,M,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64157
(39.2379, -94.469)",244,6,4,122
160074170,10/03/2016 12:00:00 AM,15:03,10/03/2016 12:00:00 AM,14:17,03/10/2016 12:00:00 AM,15:17,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160074164,10/03/2016 12:00:00 AM,16:07,10/03/2016 12:00:00 AM,16:07,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160074057,10/03/2016 12:00:00 AM,10:52,10/03/2016 12:00:00 AM,9:30,,,802,13B,Non Agg Assault Dome,642,600  NE WINDROSE CT ,KANSAS CITY,64157,PC0294,SCP,Y,1,VIC,W,F,23,N,"600 NE WINDROSE CT
KANSAS CITY 64157
(39.26, -94.5724)",30,6,4,82
160074190,10/03/2016 12:00:00 AM,16:14,10/03/2016 12:00:00 AM,15:45,,,1401,290,Property Damage,641,7900  N FLINTLOCK RD ,KANSAS CITY,64157,PC0430,SCP,U,1,VIC,W,F,28,N,"7900 N FLINTLOCK RD
KANSAS CITY 64157
(39.2379, -94.469)",244,6,4,122
160073945,10/02/2016 12:00:00 AM,21:07,10/02/2016 12:00:00 AM,20:25,02/10/2016 12:00:00 AM,20:40,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160073777,10/02/2016 12:00:00 AM,0:13,10/02/2016 12:00:00 AM,0:13,,,1120,26A,Fraud/Confidence Gam,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,,,,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160073839,10/02/2016 12:00:00 AM,10:04,10/01/2016 12:00:00 AM,20:30,02/10/2016 12:00:00 AM,6:55,640,23F,Stealing From Auto,643,8300  NE 105 ST,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,M,33,N,"8300 NE 105 ST
KANSAS CITY 64157
(39.2835, -94.4826)",244,6,4,152
160073945,10/02/2016 12:00:00 AM,20:49,10/02/2016 12:00:00 AM,20:05,02/10/2016 12:00:00 AM,20:19,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,W,M,30,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160073849,10/02/2016 12:00:00 AM,10:59,10/01/2016 12:00:00 AM,23:00,02/10/2016 12:00:00 AM,10:00,702,240,Auto Theft,643,10200  N HEDGES AV,KANSAS CITY,64157,PC0213,SCP,N,1,VIC,W,F,21,N,"10200 N HEDGES AV
KANSAS CITY 64157
(39.2779, -94.4466)",244,6,4,152
160073945,10/02/2016 12:00:00 AM,20:49,10/02/2016 12:00:00 AM,20:05,02/10/2016 12:00:00 AM,20:19,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160073839,10/02/2016 12:00:00 AM,10:04,10/01/2016 12:00:00 AM,20:30,02/10/2016 12:00:00 AM,6:55,640,23F,Stealing From Auto,643,8300  NE 105 ST,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,U,U,,N,"8300 NE 105 ST
KANSAS CITY 64157
(39.2835, -94.4826)",244,6,4,152
160073849,10/02/2016 12:00:00 AM,10:59,10/01/2016 12:00:00 AM,23:00,02/10/2016 12:00:00 AM,10:00,702,240,Auto Theft,643,10200  N HEDGES AV,KANSAS CITY,64157,PC0213,SCP,N,1,SUS,U,U,,N,"10200 N HEDGES AV
KANSAS CITY 64157
(39.2779, -94.4466)",244,6,4,152
160073777,10/02/2016 12:00:00 AM,0:13,10/02/2016 12:00:00 AM,0:13,,,1120,26A,Fraud/Confidence Gam,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,B,M,58,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160073945,10/02/2016 12:00:00 AM,21:07,10/02/2016 12:00:00 AM,20:25,02/10/2016 12:00:00 AM,20:40,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,W,M,29,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160073661,10/01/2016 12:00:00 AM,14:18,10/01/2016 12:00:00 AM,12:15,01/10/2016 12:00:00 AM,13:20,210,11B,Forcible Sodomy,641,9200  NE 152 HWY,KANSAS CITY,64158,PC0579,SCP,U,1,VIC,U,F,32,N,"9200 NE 152 HWY
KANSAS CITY 64158
(39.2447, -94.4687)",244,6,4,122
160073661,10/01/2016 12:00:00 AM,14:18,10/01/2016 12:00:00 AM,12:15,01/10/2016 12:00:00 AM,13:20,210,11B,Forcible Sodomy,641,9200  NE 152 HWY,KANSAS CITY,64158,PC0579,SCP,U,1,SUS,W,M,45,N,"9200 NE 152 HWY
KANSAS CITY 64158
(39.2447, -94.4687)",244,6,4,122
160073295,09/30/2016 12:00:00 AM,7:44,09/29/2016 12:00:00 AM,16:30,,7:00,670,23D,Stealing from Buildi,641,8300  N TULLIS AVE,KANSAS CITY,64158,,,U,1,VIC,,,,N,"8300 N TULLIS AVE
KANSAS CITY 64158
(39.2264, -94.4863)",244,6,4,122
160073295,09/30/2016 12:00:00 AM,7:44,09/29/2016 12:00:00 AM,16:30,,7:00,670,23D,Stealing from Buildi,641,8300  N TULLIS AVE,KANSAS CITY,64158,,,U,1,SUS,U,U,,N,"8300 N TULLIS AVE
KANSAS CITY 64158
(39.2264, -94.4863)",244,6,4,122
160073074,09/29/2016 12:00:00 AM,12:04,09/28/2016 12:00:00 AM,22:30,,10:45,501,220,Burglary - Residence,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,W,M,25,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160073074,09/29/2016 12:00:00 AM,12:04,09/28/2016 12:00:00 AM,22:30,,10:45,501,220,Burglary - Residence,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0430,SCP,U,2,VIC,W,F,43,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160073074,09/29/2016 12:00:00 AM,12:04,09/28/2016 12:00:00 AM,22:30,,10:45,501,220,Burglary - Residence,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160073074,09/29/2016 12:00:00 AM,12:04,09/28/2016 12:00:00 AM,22:30,,10:45,501,220,Burglary - Residence,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0430,SCP,U,3,VIC,W,F,68,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160072818,09/28/2016 12:00:00 AM,14:16,09/04/2016 12:00:00 AM,12:18,,13:08,831,13C,Intimidation,643,9800  N OVERTON AV,KANSAS CITY,64157,PC0213,SCP,U,1,VIC,W,F,46,N,"9800 N OVERTON AV
KANSAS CITY 64157
(39.2705, -94.4579)",244,6,4,152
160072818,09/28/2016 12:00:00 AM,14:16,09/04/2016 12:00:00 AM,12:18,,13:08,831,13C,Intimidation,643,9800  N OVERTON AV,KANSAS CITY,64157,PC0213,SCP,U,1,SUS,U,U,,N,"9800 N OVERTON AV
KANSAS CITY 64157
(39.2705, -94.4579)",244,6,4,152
160072935,09/28/2016 12:00:00 AM,19:39,09/28/2016 12:00:00 AM,19:25,,19:35,802,13B,Non Agg Assault Dome,643,10100  N MAYWOOD AV,KANSAS CITY,64157,PC0213,SCP,U,2,VIC,W,M,48,N,"10100 N MAYWOOD AV
KANSAS CITY 64157
(39.2758, -94.4523)",244,6,4,152
160072935,09/28/2016 12:00:00 AM,19:39,09/28/2016 12:00:00 AM,19:25,,19:35,802,13B,Non Agg Assault Dome,643,10100  N MAYWOOD AV,KANSAS CITY,64157,PC0213,SCP,U,1,VIC,W,F,47,N,"10100 N MAYWOOD AV
KANSAS CITY 64157
(39.2758, -94.4523)",244,6,4,152
160072935,09/28/2016 12:00:00 AM,19:39,09/28/2016 12:00:00 AM,19:25,,19:35,802,13B,Non Agg Assault Dome,643,10100  N MAYWOOD AV,KANSAS CITY,64157,PC0213,SCP,U,1,ARR,W,M,17,N,"10100 N MAYWOOD AV
KANSAS CITY 64157
(39.2758, -94.4523)",244,6,4,152
160072184,09/26/2016 12:00:00 AM,9:37,09/26/2016 12:00:00 AM,9:30,,,2601,90Z,Misc Violation,421,7100  NW BARRY RD,KANSAS CITY,64157,PP0365,NPD,U,1,ARR,B,M,45,N,"7100 NW BARRY RD
KANSAS CITY 64157
(39.2471, -94.6623)",184,5,3,130
160072264,09/26/2016 12:00:00 AM,14:30,09/24/2016 12:00:00 AM,16:13,,16:16,1198,26F,Identity Theft,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160072184,09/26/2016 12:00:00 AM,9:37,09/26/2016 12:00:00 AM,9:30,,,2601,90Z,Misc Violation,421,7100  NW BARRY RD,KANSAS CITY,64157,PP0365,NPD,U,1,VIC,,,,N,"7100 NW BARRY RD
KANSAS CITY 64157
(39.2471, -94.6623)",184,5,3,130
160072264,09/26/2016 12:00:00 AM,14:30,09/24/2016 12:00:00 AM,16:13,,16:16,1198,26F,Identity Theft,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,F,32,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160072018,09/25/2016 12:00:00 AM,16:03,09/25/2016 12:00:00 AM,16:00,,,501,220,Burglary - Residence,643,8500  N SYCAMORE AV,KANSAS CITY,64157,PC0312,SCP,U,1,VIC,W,M,69,N,"8500 N SYCAMORE AV
KANSAS CITY 64157
(39.2458, -94.4843)",244,6,4,152
160072060,09/25/2016 12:00:00 AM,17:51,09/25/2016 12:00:00 AM,17:30,,,802,13B,Non Agg Assault Dome,999,9700  N ASH AVE,KANSAS CITY,64157,PCX045,OSPD,Y,1,SUS,W,M,32,N,"9700 N ASH AVE
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160072060,09/25/2016 12:00:00 AM,17:51,09/25/2016 12:00:00 AM,17:30,,,802,13B,Non Agg Assault Dome,999,9700  N ASH AVE,KANSAS CITY,64157,PCX045,OSPD,Y,1,VIC,W,F,30,N,"9700 N ASH AVE
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160071652,09/24/2016 12:00:00 AM,12:06,09/24/2016 12:00:00 AM,12:05,,,2100,90D,Driving Under Influe,643,NE 96 ST and I 435 HW,KANSAS CITY,64157,PC0197,SCP,U,1,SUS,W,M,31,N,"435 HW
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160071652,09/24/2016 12:00:00 AM,12:06,09/24/2016 12:00:00 AM,12:05,,,2100,90D,Driving Under Influe,643,NE 96 ST and I 435 HW,KANSAS CITY,64157,PC0197,SCP,U,1,VIC,,,,N,"435 HW
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160071486,09/23/2016 12:00:00 AM,18:44,09/23/2016 12:00:00 AM,17:50,,,1401,290,Property Damage,,9300  N OVERTON AVE,KANSAS CITY,64157,,,U,1,SUS,U,U,,N,"9300 N OVERTON AVE
KANSAS CITY 64157
(39.2714, -94.4577)",244,6,4,152
160071486,09/23/2016 12:00:00 AM,18:44,09/23/2016 12:00:00 AM,17:50,,,1401,290,Property Damage,,9300  N OVERTON AVE,KANSAS CITY,64157,,,U,1,VIC,W,F,29,N,"9300 N OVERTON AVE
KANSAS CITY 64157
(39.2714, -94.4577)",244,6,4,152
160071206,09/22/2016 12:00:00 AM,20:30,09/22/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,U,U,,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
160071093,09/22/2016 12:00:00 AM,11:41,09/06/2016 12:00:00 AM,12:00,,11:40,680,23E,Stealing Coin Operat,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160071128,09/22/2016 12:00:00 AM,15:30,07/21/2015 12:00:00 AM,10:00,,14:00,1201,270,Embezzlement,643,8600  N OAKLAND AV,KANSAS CITY,64157,PC0312,SCP,U,1,VIC,,,,N,"8600 N OAKLAND AV
KANSAS CITY 64157
(39.2496, -94.4921)",244,6,4,152
160071093,09/22/2016 12:00:00 AM,11:41,09/06/2016 12:00:00 AM,12:00,,11:40,680,23E,Stealing Coin Operat,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160071128,09/22/2016 12:00:00 AM,15:30,07/21/2015 12:00:00 AM,10:00,,14:00,1201,270,Embezzlement,643,8600  N OAKLAND AV,KANSAS CITY,64157,PC0312,SCP,U,1,SUS,B,F,44,N,"8600 N OAKLAND AV
KANSAS CITY 64157
(39.2496, -94.4921)",244,6,4,152
160071206,09/22/2016 12:00:00 AM,20:30,09/22/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
160071206,09/22/2016 12:00:00 AM,20:30,09/22/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,2,SUS,U,U,,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
