"job_title","department","earnings","meta_row_index","meta_row_id"
"GRAPHICS SPECIALIST","COMM. & PUBLIC INVOLVEMENT","56293.48","838","74f5d97bd46c46508c303261aa14062311da5df4"
"RESOURCE RECOVERY SPECIALIST","UT WTR RECLAMA & BIOSOLIDS DIV","56269.54","839","5930e772232d543b43f342d11f3aaf4c45dd09ce"
"UTILITY FEE/RATE SPECIALIST","UTILITY FINANCE & BUDGET","56207.06","840","0a6711bf034ca163bfddb1e098a559625ebd9bb5"
"UTILITY FEE/RATE SPECIALIST","UTILITY FINANCE & BUDGET","56207.06","841","0a6711bf034ca163bfddb1e098a559625ebd9bb5"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","56180.21","842","65c808c9e3b3e5ecbe906b0f17a459fdb3e3bd5f"
"NATURAL AREAS TRAILS RANGER","NATURAL RESOURCES","56169.88","843","172032e321cef1ce7062cde7e819a9d8da743b41"
"NATURAL AREAS TRAILS RANGER","NATURAL RESOURCES","56169.88","844","172032e321cef1ce7062cde7e819a9d8da743b41"
"ACCOUNTANT","FINANCE","56108.0","845","49cecadf0f6b56fe1d4f9657c2417ba3e2bb78fd"
"MECHANIC","OPERATION SERVICES","56097.39","846","9528063a141e25bdac1253c61db149fd0ac78c91"
"DEPUTY CITY CLERK","CITY CLERK'S OFFICE","56084.34","847","7f3f643b24e479852640cefb55ed97ee64185516"
"RECREATION COORDINATOR","RECREATION","56071.08","848","d3fb09fbaeb2429164831012058b5feffef7a2a8"
"REVENUE/LICENSING AGENT","FINANCE","56071.08","849","f92b165dd227d97c25743019a229bb19ef973399"
"PROPERTY EVIDENCE TECHNICIAN","POLICE INFORMATION SERVICES","56032.98","850","eb1e12adff087cc26245929d00c5ae9400a0c14e"
"LIBRARIAN","LIBRARY DISTRICT","56001.65","851","fb60073897f37d72e56879a9c53b4972761ba21d"
"MAINTENANCE TECH-HVAC","OPERATION SERVICES","55994.04","852","d2208933f93c3ec826b80bb33723db5f174d9ab9"
"REC FINANCE/BUSINESS ANALYST","RECREATION","55987.27","853","1e96bf35647bb1b891a6106854e78f4176eb11d4"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","55818.93","854","91f28b6bc63945069eb4374178a9e3b03d5f8c8c"
"FINANCIAL COORDINATOR","OFFICE OF THE CHIEF","55816.8","855","dd4c095f3249d81c2b3f4c003b0e575a777d0692"
"PROPERTY EVIDENCE TECHNICIAN","POLICE INFORMATION SERVICES","55776.29","856","fc7d21d960c9870b697c9605b5e6dda82b93e845"
"OPERATIONS SUPERVISOR","TRANSFORT / DIAL-A-RIDE","55692.0","857","e4606c54844036653fdeb2cb8807ac950ceadbb2"
"TRANSFORT SAFETY / TRNG SUPV","TRANSFORT / DIAL-A-RIDE","55690.96","858","ba29cc702f9cad51abaff61fdeaddb7b84461ae0"
"PARKS/GROUNDS TECH","PARKS","55688.45","859","21f57b1905ddaace52c833ccf3941aac7f479838"
"MAINTENANCE PLANNER/SCHEDULER","OPERATION SERVICES","55631.42","860","b589a59e0b3ed1edf6458f5dbc7fbf2af3d01a3e"
"COMPLIANCE SUPERVISOR","COMM DEV & NEIGHBORHOOD SVCS","55488.99","861","60e97f05f565af386dbeb56efb1074b927c6458c"
"POLICE OFFICER","PATROL","55472.41","862","d5e883181127816c9ccd539cc6aaaac2d22c4f4b"
"CONSTRUCTION INSPECTOR","ENGINEERING","55311.23","863","2da441ebbfc02286a47bbc3cd0580ee43d31311f"
"STREETS EQUIPMENT OPERATOR II","STREETS","55270.28","864","d3f903589af51287771626470d1f9ec87f6add0d"
"MECHANIC","OPERATION SERVICES","55231.85","865","74700becbeb640008c0c75c1501227ac770bc9bc"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","55226.62","866","0baf27bc536d1f46021f4e4f09b75cd1b680ba53"
"UTILITY SERVICES COORDINATOR","UTILITY CUST. & EMP. RELATIONS","55135.44","867","b4ba436f4f77076bfa733499f22a368c7da74a57"
"TECHNICAL PRODUCTION DIRECTOR","CULTURAL SERVICES","55120.0","868","e4c806aac16d89cfe665d1d792897bc7734934ad"
"EQUIPMENT OPERATOR SPECIALIST","STREETS","55103.02","869","4161ca52df31b6d39872766d78483ae6a78f8b6c"
"CREW CHIEF","PARKS","55053.86","870","57596fde915f0615c5bf60034d121a434a0005ab"
"MASTER ELECTRICIAN","OPERATION SERVICES","55024.28","871","37700bc8d1f6839e53b99c7af9834d4147ebac68"
"CUSTOMER SERVICE SUPERVISOR","PARKING","55012.62","872","b1e76c744a3d50f92bc4e0d9ca58cbb35ed19b60"
"BUDGET ANALYST","FINANCE","54964.0","873","3dbae40d31dfdeed581084d13a6cfe150c7f75b3"
"LIBRARIAN","LIBRARY DISTRICT","54882.51","874","27dd232f37bd73b4e2eb3ac4952faecc5c170018"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","54855.95","875","fc3f15b9ccac0d132862c4b6c10d6d3d57a25329"
"BUDGET ANALYST","FINANCE","54752.19","876","ae49bca74eadbda0ad1c1c7038ba23746371a5e2"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","54634.31","877","c9b1a77104cda7e3a25c1d78d363d443dec6599e"
"RESOURCE RECOVERY SPECIALIST","UT WTR RECLAMA & BIOSOLIDS DIV","54577.12","878","a47492d43978d1a1e2cc5ea1c1e18c0beadf57fc"
"MECHANIC","OPERATION SERVICES","54564.1","879","5468d37197436932a147b2ac02f7a7ef973f5b3c"
"RECREATION COORDINATOR","RECREATION","54536.56","880","659781cd51e93c7a9315e48d34e93a9e90b75459"
"TRAFFIC ENGINEERING TECH I","STREETS","54528.62","881","687490b7030f72a9bb14519c7f07d0683d487119"
"ENVIRO ED/PUBLIC INVOLV COORD","NATURAL RESOURCES","54513.48","882","8eed8f3228101dac0a0fe8d8fab4232e35cd0950"
"FINANCIAL COORDINATOR","ENGINEERING","54469.74","883","88871263aeaac4049429d3953044a8f6c5741b27"
"ELECTRIC METER TECH","UT STANDARDS ENGINEERING DIV","54466.23","884","1b80188c744f6ed6f6fdbd9a1594c33fd243f01c"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","54443.24","885","f05ced2ff51048d0064b457c4e08ac1393bdce91"
"WATER UTILITY MAINT OPERATOR","UT DISTRIBUTION SYSTEM DIV","54314.11","886","2ae7f577b8092b1937ca2b71279218c443e1fd17"
"CREW CHIEF","PARKS","54237.36","887","8c6cde4f41feb05faf8588dfd7b1ca0c62d9f4ee"
"ADMINISTRATIVE SUPPORT SUPV","OPERATION SERVICES","54194.61","888","09a143923d676211eeb832d6d8d355acb086e5ca"
"COMMUNITY SERVICE OFFICER","PATROL","54114.32","889","8f15a69c254f4c4a27d44229f0a0644119938f7f"
"PROPERTY / EVIDENCE SUPERVISOR","POLICE INFORMATION SERVICES","54086.17","890","4d5b4fe874f7985ed8d647f534c5819604b1f4b9"
"UTILITIES FINANCE / BUDGET MGR","UTILITY FINANCE & BUDGET","54064.0","891","e19899e193da321b5e5281409840ae7f863dbaef"
"BENEFITS SPECIALIST","HUMAN RESOURCES","54058.16","892","dc8daa9d1c2a161c4448093d06d8a7cbe94a2a96"
"COMM & PUB RLTNS MGR (LIBRARY)","LIBRARY DISTRICT","53931.79","893","d893054cf2ec2405420dbae4ce6096fca4e8dd61"
"CASH SYSTEMS COORDINATOR","FINANCE","53907.48","894","369c89741404dc43af48043c24acfc3f75a2a04a"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","53903.26","895","ce6f2722986b945a03d0a23cf80747e03311542e"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","53841.92","896","b01035997915a0e19f331f37b906c44cfc093c97"
"POLICE OFFICER","PATROL","53727.05","897","0cd3f22fa3a30abb5b713fd98f4690ff2bf898df"
"POLICE OFFICER","PATROL","53666.75","898","f52fd6472b0af2b9b454d01041dd0138677c1c4c"
"ACCOUNTANT","FINANCE","53615.9","899","961be3cfe2a41e845c5262c259a3f4a4127ae1c3"
"ENGINEERING TECHNICIAN","ENGINEERING","53601.03","900","af0550fce8a5074ac6d132c0f767223ce61aa86a"
"RECREATION COORDINATOR","RECREATION","53495.83","901","2b1a05388d37d01c0acb4307c7e0fe6950c1b90e"
"CREDIT/COLLECTIONS REP","UTILITY CUST. & EMP. RELATIONS","53470.46","902","e1ff4723dc79d23d1bc9ff64f3c87bb7e02a91e2"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","53449.68","903","8b192fd961a5714e7566de3c3e0471ec22e33480"
"TRAFFIC SYSTEMS ENGINEER/SUPV","TRAFFIC","53416.0","904","34682884cf03117ce9dfdea064ab43a09d358915"
"UTILITY SERVICES COORDINATOR","UTILITY CUST. & EMP. RELATIONS","53395.62","905","67381a37031753a060a4095af9ca345ec722a969"
"PARKS/GROUNDS TECH","PARKS","53386.11","906","ed06bc39989017e52915bc635900cbfc05b511d4"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","53361.21","907","189d35f492e20996933665222c2559fd9f550fe7"
"FLEET SPECIALIST","OPERATION SERVICES","53350.03","908","c5a2639ca15215f636abfaae64564f7c8ec60422"
"PARKS/GROUNDS TECH","PARKS","53275.78","909","a5c45d37c4391f4d2b37f76acddd68b29648e77e"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","53258.61","910","4495484e36c244b922ccb3ee6e11b570d5a82463"
"FACILITY MAINTENANCE TECH","RECREATION","53246.96","911","02de1bc8e15b09cd77578d29af47db297acacd44"
"TRAFFIC EQUIPMENT OPERATOR II","TRAFFIC","53200.33","912","e00c6449d7e6ce516dab90f3516ad3c3c9153e4b"
"SR LEGAL ASSISTANT","CITY ATTORNEY'S OFFICE","53174.16","913","8a63a416b424746f04ee82e113dd32a273245c38"
"CREDIT/COLLECTIONS REP","UTILITY CUST. & EMP. RELATIONS","53160.98","914","31fae4c2b79ab0c0531639b4c0f68b30e900e564"
"ACCOUNTS PAYABLE SUPERVISOR","UTILITY FINANCE & BUDGET","53131.35","915","745bc663b5705d9d14a7c49a131c067bb3378c88"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","53105.76","916","cff6e1e8e36a85c097d357ef0c2012b26c068d15"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","52991.12","917","c0bd4511f1c837c9af3868fea17c959ea5628653"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","52991.12","918","c0bd4511f1c837c9af3868fea17c959ea5628653"
"NATURAL AREAS TRAILS RANGER","NATURAL RESOURCES","52929.33","919","3b95aeb3da80b18e639850034874f1e5305adc09"
"LIBRARIAN","LIBRARY DISTRICT","52922.08","920","c6af720be190b28b0523d082dcacb7ed752f9126"
"POLICE SERGEANT","PATROL","52843.16","921","812d9b669ffe68326c56c9333c5bc68c2625ffd4"
"CIVIL ENGINEER III","PARK PLANNING & DEVELOPMENT","52809.99","922","a72929dd695de14698626ec65606b36c16874e4c"
"WATER UTILITY MAINT OPERATOR","UT COLLECTION SYSTEM DIV","52792.33","923","adff169ac148eeb0963cd239b5a77693902500db"
"MECHANIC","OPERATION SERVICES","52726.0","924","be2d386d2e762c21d328e08d83befb56530e4f00"
"PARKS/GROUNDS TECH","PARKS","52719.93","925","6daae61813b8d41ed821e06166e54c94a0338992"
"CUSTODIAL CONTRACT ADMN","OPERATION SERVICES","52713.1","926","09baf33a07c1cbce1b12375a91e5124bf2c974c1"
"WATER UTILITY MAINT OPERATOR","UT COLLECTION SYSTEM DIV","52692.1","927","ada44344fda5e1b6352b17558eaf525b1225d1e4"
"FRAUD INVESTIGATIONS SPECIALIS","INVESTIGATIONS","52630.8","928","5ea6bf000622e7f9cc0148834515ebf9a805e1a0"
"TRANSPORTATION FIELD COORD","TRANSFORT / DIAL-A-RIDE","52575.09","929","75883d2118d2e062d94d6a89afaafc4d6ef9dc21"
"WATER UTILITY MAINT OPERATOR","UT DISTRIBUTION SYSTEM DIV","52566.87","930","7bda2703704b3325c7546ccfa8faaacc0ffd73a4"
"PROPERTY EVIDENCE TECHNICIAN","POLICE INFORMATION SERVICES","52546.36","931","218210de6dcaf9a4f4a56ca9e2cb25bd0dfd6d9a"
"PC HARDWARE/SOFTWARE SPEC","MANAGEMENT INFORMATION SERVICE","52490.93","932","f6f17cfb2b25cac4ecb0f539673fc66164319437"
"NETWORK SPECIALIST - LIB","LIBRARY DISTRICT","52407.25","933","972f3e4337e5403b01d5fc5b3fa762be627e8e53"
"TRANSPORTATION FIELD COORD","TRANSFORT / DIAL-A-RIDE","52353.23","934","fe5aabdccd588851bb055760b334472f3380eb02"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","52111.05","935","6face4764af959900bcf87dc0a0e82ebac1c7dae"
"EXECUTIVE ADMINISTRATIVE ASST","PDT ADMINISTRATION","52106.89","936","89d4bf27bfc5410489febac05b266be553ddf5f0"
"WATER UTILITY MAINT OPERATOR","UT COLLECTION SYSTEM DIV","52006.31","937","62871a231d50c6203849a5016369d0b7884c1040"
"GRAPHICS SPECIALIST","COMM. & PUBLIC INVOLVEMENT","51989.6","938","5d4d578b42fb5de386c8e5025de9f79303bf2ff4"
"LIBRARIAN","LIBRARY DISTRICT","51969.8","939","90ca97f8404300c11d693b6f298beb3c1892256d"
"BUS OPERATOR","TRANSFORT / DIAL-A-RIDE","51954.99","940","5311c494270b055431f3130ee1f99a18711a9eb4"
"PLANNING SPECIALIST II","TRANSFORT / DIAL-A-RIDE","51934.74","941","9b9cb55f8373d1d12058d386458e21df8af780a4"
"ADMINISTRATIVE ASST - LIB","LIBRARY DISTRICT","51923.58","942","9a6f698b8c82fda2e6189d53ea66260108f78f71"
"MAINTENANCE TECH-LANDSCAPE","ELECTRIC FIELD SERVICES","51897.6","943","797d76865be76e8282d9ba342cd1b405517f1e91"
"LIBRARIAN","LIBRARY DISTRICT","51891.05","944","f64eb310cfa2238b45fdff721dbbdf74f82394e8"
"STREET SIGN TECHNICIAN","TRAFFIC","51861.9","945","d1ed84b2ee0fd889a03dd732d707fe8b8caee6a7"
"PARKS/GROUNDS TECH","PARKS","51820.02","946","fdb25f10b55bfb730308c0e37c4a3e7adb389234"
"FINANCIAL ANALYST","FINANCE","51710.1","947","8412e45abbce4e6cb8f6047bb652609c8db97d37"
"PLANNING TECHNICIAN","COMM DEV & NEIGHBORHOOD SVCS","51710.1","948","3f60162924262ad41f9d513966151a8f940de18c"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","51699.05","949","fe804265a5abaeb466f9dcd1db5d125614a21db6"
"TRANSPORTATION FIELD COORD","TRANSFORT / DIAL-A-RIDE","51663.43","950","bc0381455409fe73490d86dd9064cb40666b6a85"
"WATER UTILITY MAINT OPERATOR","UT COLLECTION SYSTEM DIV","51603.94","951","26f567bebea9f7d7bd3a060997431c9d5c6c6ec4"
"BUS OPERATOR","TRANSFORT / DIAL-A-RIDE","51476.21","952","d963181e9262ef0b66b651b5d7d346c3f38e94af"
"MAINTENANCE TECH-HVAC","OPERATION SERVICES","51455.46","953","b63a33da552cc629f2012b5f49a5943625d9c910"
"PC HARDWR/SOFTWR SPECIALIST","MANAGEMENT INFORMATION SERVICE","51387.0","954","dc53d921470be5d296b974213bd23eaa77e60d2b"
"PARKS/GROUNDS TECH","PARKS","51363.83","955","b0a28a56943d731c97bedf3e779bd74779306f67"
"UTILITY FACILITY LOCATOR","UT ELECTRIC SYSTEMS ENG DIV","51342.2","956","9b9edec6b2f0ebe0a11a9612cfe8c68a91f9cc16"
"ADMINISTRATIVE ASSISTANT","COMM DEV & NEIGHBORHOOD SVCS","51277.33","957","9052dde25ab94399e1bdf6d94a72083b3740eaa5"
"WATER UTILITY MAINT OPERATOR","UT COLLECTION SYSTEM DIV","51272.82","958","024d3afee4858752ab61c9f5163506d4ecabbca1"
"COMPLIANCE INSPECTOR","COMM DEV & NEIGHBORHOOD SVCS","51253.13","959","965e62942a1db38c2ff17a0cdc7b7d7d07a11c5f"
"MAINTENANCE TECH-HVAC","OPERATION SERVICES","51253.12","960","a8f80e969c82b0464572fc46738fc0ccf1483030"
"PARKS/GROUNDS TECH","PARKS","51230.03","961","0704f02082e76c395dbd00de3210946071e97c11"
"REAL ESTATE SPECIALIST II","OPERATION SERVICES","51200.24","962","13c30deaccdeeddb1f472369818a25a81ba34db3"
"STORMWATER/FLOODPLAIN PROG MGR","UT MSTR PLAN & FLDPL ADMIN DIV","51153.9","963","4bcb798b81921ea163b00b161d57013747eb15bb"
"CREW CHIEF","NATURAL RESOURCES","51130.28","964","81488a84d18bff6d7b370c775d1167591a2bfac8"
"PAYROLL SPECIALIST","FINANCE","51093.47","965","7fc9e0b204bb462b10dc1ba260c08a39d4593593"
"PAYROLL SPECIALIST","FINANCE","50972.03","966","b6b1c2ddda8ddae96d0eec4e2cafc613ecc48fc7"
"NATURAL AREA TECHNICIAN","NATURAL RESOURCES","50937.38","967","5772739bf542f53e2b35e4a519ab0fa0d2ae46ea"
"MECHANIC","OPERATION SERVICES","50923.05","968","273eb7bcd8ae75da9dde34ed8e381bc90a025b64"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","50896.07","969","4586e0c9538d964df3f3c980eb6bab4ee2ef41f8"
"FACILITY MAINTENANCE TECH- LIB","LIBRARY DISTRICT","50879.78","970","9c4ca1848883f835ff92c09651cd1637fc4f561f"
"ADMINISTRATIVE ASSISTANT","PATROL","50858.97","971","fbcd296c887f6947c34d407cb153034e4ea0e7cd"
"CIVIL ENGINEER I","COMM DEV & NEIGHBORHOOD SVCS","50853.43","972","f89a9b26523012e3c1398038a3d3bfa23dc10f87"
"PARKS/GROUNDS TECH","PARKS","50822.5","973","2e95053dc724c1d93c104f6486196c2fa482479a"
"POLICE REPORT SPECIALIST","POLICE INFORMATION SERVICES","50746.63","974","0f165915a869975cfd4d445e54f62636c662aab4"
"FACILITY MAINTENANCE TECH","RECREATION","50726.78","975","499634b41c30f2d45320c459c5fde0614a043e35"
"FACILITY MAINTENANCE TECH","RECREATION","50726.78","976","499634b41c30f2d45320c459c5fde0614a043e35"
"FORESTRY TECHNICIAN","PARKS","50726.78","977","cab90a58ac259c36d21f2a74c1a35686917456b1"
"ASST CIRCULATION SUPERVISOR","LIBRARY DISTRICT","50612.86","978","0e8478a8c672832738e88b7f341077d200bcf54e"
"WATER UTILITY MAINT OPERATOR","UT DRAINAGE SYSTEM DIV","50584.12","979","263a0aa9b6b24fc8761406a0c03fc3a9b6261855"
"TRANSPORTATION FIELD COORD","TRANSFORT / DIAL-A-RIDE","50484.2","980","d57306d40dd9123f1243bd8d7237bfd78145100b"
"RECREATION COORDINATOR","RECREATION","50459.5","981","deaad9606b2ee6f39af376417cb37b88f3914970"
"SPECIALIZED EQUIP OPERATOR II","STREETS","50440.0","982","da630e892a8599d057ae7aa6b84bc828d6f5659e"
"PUBLIC RELATIONS COORDINATOR","RECREATION","50436.1","983","342064336569cd542b3b327c3807868d5aabf7dc"
"LEAD LIBRARIAN","LIBRARY DISTRICT","50391.11","984","11f6d1990d52af2b6b024e6a3acb4230db08d312"
"WATER UTILITY MAINT OPERATOR","UT COLLECTION SYSTEM DIV","50384.29","985","cf853286871ef4910a3345fea3d06740458cae72"
"ASST FINANCIAL COORDINATOR","OFFICE OF THE CHIEF","50365.96","986","aa26fa073f47a491d24b1f943a2757f490662194"
"PROGRAMS ADMINISTRATOR/DDA","DOWNTOWN DEVELOPMENT AUTHORITY","50346.23","987","0ea248295178b1faa979a45f8ecc13f852c09727"
"REDEVELPMENT PROG ADMNISTRATOR","ECONOMIC DEVELOPMENT","50321.7","988","e3ad1ce12286b2b3ad0aece96204edc95d06ce11"
"EXECUTIVE ADMINISTRATIVE ASST","OFFICE OF THE CHIEF","50280.36","989","86bf9ba5c79b51d08d237fb8a3d2e79cf723ae89"
"NATURAL AREA TECHNICIAN","NATURAL RESOURCES","50225.61","990","9740614e67df4b586f855f822ac67d9b5bab7a1c"
"ADMINISTRATIVE SUPPORT SUPV","PARKS","50203.03","991","d1e1b6040fcdecad614fee5448bb772280acb37d"
"CREW CHIEF","PARKS","50181.7","992","123e327f71d9772c6bbaa5fbeaddf8e021d1662b"
"WATER METER TECHNICIAN","UT WATER METERS DIV","50133.78","993","67f36ae4076bf663d4de39cecd8cbc28ac592fe9"
"ADMINISTRATIVE ASSISTANT","PATROL","50108.29","994","0b0c3f03141613523a9885c0038f3f230a552650"
"WATER UTILITY MAINT OPERATOR","UT COLLECTION SYSTEM DIV","50047.68","995","84c50d563d48e623437a956e0f2c78d1c6d913cc"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","49996.23","996","27feb542ee9dfec7ea12f17b6aafad743e735f23"
"WATER UTILITY MAINT OPERATOR","UT DISTRIBUTION SYSTEM DIV","49954.93","997","f9f904d3da70d6fac97eee0ba5ce9babf4cb66a8"
"WATER METER SYSTEMS OPERATOR","UT WATER METERS DIV","49928.09","998","cc5f4964cac4acfb37019fb746e528a3478ff851"
