"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","nationality","oldupm","hondistrito","honciudacase","honbarrio","nombar","honsegmento","honsec","clusterdesc","quota1","quota2","quota3","quota4","quota5","quota6","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","lgl2a","lgl2b","lgl3","honmun30","honmuni31","honmun32","honmun33","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","honmun42","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","honcp22","it1","mil6","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","b14","b15","b19","b46","honb51","n1","n3","n9","n11","n15","n16","epp1","epp3","mil1","mil2","b3milx","m1","m2","honm3","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","mil7","cct3","gen1","gen6","rac2a","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","honjc17","honjc18","honpn6","exc2","exc6","exc20","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","exc7mil","dis2","dis3","dis5","vb1","vb2","vb3","vb10","vb11","honvb11a","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","snw1a","snw1b","seg3","prob1","soco1","soco3","soco9","honhe1","honhe2","honhe3","honhe4","honhe5","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","ed","edlevel","edyear","edux1a","edux1b","edux2a","edux2b","edux3a","edux3b","edux4a","edux4b","edux5a","edux5b","edux6a","edux6b","edu1","edu2","edu4a","edu4b","edu4c","edu4d","edu4e","edu5","ed2","mov1","q2d","q2m","q2y","q3c","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","sexi","colori","result","intid","ti","fecha2","horafin","horaini","ti3","annotations","cuota","wt","odd","weight1500","muni10"
"4","2012","687","404","1","504","405","504","115","1","3","1","08feb2012","2","42","4","504","10101","10101001","114","113","115","0","113","1","1","1","1","1","1","2","999999","4","2","3","2","2","2","2","2","2","3","1","1","1","1","1","2","4","2","2","999999","999999","999999","999999","999999","4","4","999999","4","999999","4","999999","4","4","4","4","4","2","2","2","5","2","999999","999999","2","2","1","1","1","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","2","1","3","2","1","3","3","3","3","2","3","2","4","3","2","2","2","4","2","4","3","4","2","3","7","2","1","4","7","3","2","3","2","7","3","3","2","3","2","4","3","3","3","3","2","3","4","3","3","7","7","7","3","4","4","2","2","2","1","3","1","4","3","1","3","7","7","7","7","7","7","7","3","4","6","1","2","3","4","3","3","1","3","1","4","3","1","3","3","1","3","2","4","2","2","2","2","2","2","0","0","1","0","999999","0","999999","0","999999","0","999999","1","0","0","3","3","999999","999999","999999","1","1","404","2","999999","2","3","3","4","2","2","3","3","3","2","2","1","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","6","1","6.0","1","2","1","2","1","2","2","999999","1","2","2","999999","0","999999","999999","999999","999999","999999","999999","999999","1","3","10","12","1969","2","204","3","2","3","2","888888","4","3","2","2","2","2","999999","999999","1","999999","5","4","0","2","401","5","2","1","1","128","1","1","0","1","0","0","0","0","0","0","0","999999","0","0","3.0","1","2","70.0","6","08feb2012",,,,"2327.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","688","404","1","504","405","504","115","1","3","1","08feb2012","1","35","4","504","10101","10101001","114","113","115","0","113","1","1","1","1","1","1","2","3","4","3","4","2","2","2","2","1","1","3","3","3","1","2","2","2","4","2","2","999999","999999","999999","999999","999999","4","4","999999","4","999999","4","999999","4","4","999999","4","4","2","3","2","1","2","999999","999999","2","2","1","1","1","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","3","3","1","2","2","2","3","2","2","3","4","2","2","2","2","4","3","5","4","4","3","2","7","3","1","5","7","2","3","2","4","7","5","4","3","4","3","5","6","4","3","3","4","2","3","999999","999999","7","7","6","2","2","3","2","2","2","1","3","2","5","3","4","3","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","5","6","5","1","1","3","2","1","3","2","1","1","999999","999999","999999","2","2","2","1","1","3","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","888888","4","2","2","2","1","1","404","1","401","1","2","2","3","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","2","2","1","2","1","1","1","999999","6","2","2","4","3","2","2","1","3","2","3","1","2","12","2","6.0","1","1","2","999999","1","2","2","999999","1","2","1","2","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","18","2","1976","5","509","5","1","3","1","4","5","4","2","2","2","2","0","0","5","999999","4","1","0","2","401","2","2","1","1","128","1","1","0","1","0","0","1","0","1","1","0","999999","0","0","4.0","1","2","70.0","6","08feb2012",,,,"2596.0","1",,"0.9847718000000001","0","0.8548366","0"
"4","2012","689","404","1","504","405","504","115","1","3","1","08feb2012","2","67","4","504","10101","10101001","114","113","115","0","113","1","1","1","1","1","1","2","999999","4","3","4","3","2","2","2","2","2","3","3","3","2","2","2","2","888888","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","4","4","2","2","2","888888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","2","2","3","3","988888","2","988888","888888","2","1","2","2","4","888888","2","6","2","4","4","4","6","4","5","3","5","5","5","7","7","3","4","3","4","7","4","4","5","3","3","3","4","5","5","4","5","3","4","4","4","5","7","4","2","2","2","4","2","2","4","4","888888","3","2","888888","4","4","5","5","4","6","6","4","5","888888","4","2","2","3","10","10","10","10","888888","988888","10","10","6","7","7","6","1","7","888888","888888","2","2","2","2","3","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","3","999999","999999","999999","1","1","404","1","401","2","4","2","4","2","3","3","888888","3","2","2","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","6","1","6.0","2","999999","2","999999","2","999999","2","999999","1","2","1","2","0","999999","999999","999999","999999","999999","999999","999999","1","5","13","3","1944","1","101","2","1","3","5","999999","988888","999999","1","2","3","3","999999","999999","1","999999","888888","4","0","2","401","5","1","1","1","988888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","4.0","1","3","70.0","15","08feb2012",,,,"2456.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","690","404","1","504","405","504","115","1","3","1","08feb2012","1","76","4","504","10101","10101001","114","113","115","0","113","1","1","1","1","1","1","2","5","4","3","3","2","1","1","2","1","1","2","3","3","2","2","2","2","4","2","1","1","1","2","2","2","2","2","1","4","999999","1","2","4","4","999999","4","4","2","2","2","5","2","999999","999999","1","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","2","1","2","3","2","2","2","2","2","1","2","3","3","2","2","6","2","5","4","4","3","4","4","3","5","4","4","7","7","4","4","2","3","7","4","3","5","4","3","2","3","4","4","3","3","3","4","999999","999999","7","6","4","3","2","3","3","999999","2","4","4","4","4","3","3","1","4","7","7","3","7","5","999999","999999","999999","999999","999999","999999","999999","6","10","6","1","1","1","5","6","5","5","6","1","999999","999999","999999","2","1","2","2","2","3","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","3","2","2","2","1","1","404","1","401","2","3","3","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","2","1","2","2","2","2","999999","999999","999999","999999","2","3","3","4","2","2","888888","988888","888888","2","2","9","2","3.0","1","2","2","999999","2","999999","2","999999","1","2","1","2","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","30","5","1935","1","101","3","1","3","6","999999","888888","888888","1","2","2","3","0","0","3","999999","2","8","0","1","401","5","1","1","1","888888","1","1","1","1","0","0","1","0","1","1","0","999999","0","1","3.0","1","3","70.0","15","08feb2012",,,,"3010.0","1",,"0.9847718000000001","0","0.8548366","1"
"4","2012","691","404","1","504","405","504","116","1","3","1","08feb2012","1","41","4","504","10101","10101001","115","114","116","0","114","1","1","1","1","1","1","2","999999","3","2","3","2","2","2","2","2","2","2","1","2","1","1","1","2","4","2","2","999999","999999","999999","999999","999999","3","1","1","4","999999","4","999999","4","4","999999","4","4","4","4","4","888888","2","999999","999999","2","2","2","2","2","888888","2","1","1","3","4","1","1","0","1","0","0","888888","1","4","4","2","2","3","1","3","1","2","1","4","3","1","3","5","2","1","1","1","1","1","1","1","4","1","1","7","4","1","2","1","1","3","1","1","1","1","1","1","3","1","1","4","4","1","4","1","4","4","1","1","5","4","4","4","2","3","4","2","3","2","3","2","3","7","7","7","7","7","5","2","4","2","2","1","3","3","3","10","4","2","1","1","1","4","3","3","3","2","1","3","2","2","2","2","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","2","3","999999","999999","999999","1","1","404","1","401","2","3","2","4","2","3","3","3","3","2","2","3","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","11","2","5.0","1","2","1","2","1","2","1","2","1","2","2","999999","3","3","1","1","1","1","1","1","2","3","13","9","1970","2","204","4","2","3","1","2","9","7","2","2","2","2","999999","999999","3","999999","5","3","2","2","402","5","4","1","1","888888","1","1","0","1","0","0","1","0","1","1","0","999999","0","0","5.0","1","2","70.0","6","08feb2012",,,,"2117.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","692","404","1","504","405","504","116","1","3","1","08feb2012","2","41","4","504","10101","10101001","115","114","116","0","114","1","1","1","1","1","1","2","5","4","3","4","2","2","2","2","2","2","2","4","4","1","2","2","2","4","1","2","999999","999999","999999","999999","999999","4","4","999999","2","1","4","999999","4","4","4","4","4","2","3","1","4","2","999999","999999","2","2","1","1","1","1","1","2","999999","999999","999999","2","1","1","1","0","0","0","1","1","3","1","1","1","2","2","2","1","2","3","3","2","2","2","2","3","3","5","2","3","3","4","2","3","1","4","7","2","2","3","4","7","2","4","3","3","2","4","6","3","2","3","2","3","4","999999","999999","7","6","6","3","3","4","3","2","2","4","2","3","1","5","3","3","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","2","9","2","1","1","1","1","2","3","2","3","6","999999","999999","999999","2","2","2","1","1","3","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","3","4","2","2","2","1","2","999999","2","999999","2","3","2","4","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","2","2","2","2","2","2","999999","999999","999999","999999","1","3","3","3","2","1","3","3","2","1","2","6","1","6.0","2","999999","1","2","1","2","1","2","1","2","2","999999","3","3","1","1","1","1","1","1","999999","999999","20","1","1971","5","509","5","3","3","1","4","4","4","2","2","2","2","0","0","1","999999","4","3","2","1","401","5","4","1","1","128","1","1","0","1","0","0","0","0","1","1","0","999999","0","0","3.0","1","2","70.0","6","08feb2012",,,,"2112.0","1",,"0.9847718000000001","0","0.8548366","999999"
"4","2012","693","404","1","504","405","504","116","1","3","1","08feb2012","2","18","4","504","10101","10101001","115","114","116","0","114","1","1","1","1","1","1","3","999999","5","888888","5","888888","2","2","2","888888","2","5","4","1","2","1","2","3","4","2","888888","999999","999999","999999","999999","999999","4","1","2","3","2","4","999999","4","2","4","4","4","4","4","1","10","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","1","1","0","0","0","0","1","4","1","3","2","3","1","3","2","2","1","4","3","2","3","4","1","1","1","1","3","4","2","1","4","1","2","7","4","1","1","1","4","6","1","1","1","3","1","1","1","1","1","1","1","1","4","5","1","3","6","1","4","5","5","4","2","2","3","2","2","3","3","1","1","888888","7","1","1","1","7","1","7","888888","888888","2","4","4","10","1","1","1","1","10","1","1","1","1","1","888888","888888","1","1","1","2","1","2","2","3","0","1","0","1","1","1","0","0","999999","0","999999","0","999999","0","1","1","999999","999999","999999","1","1","0","2","999999","2","4","1","3","2","4","888888","1","3","1","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","5","1","5.0","1","2","1","2","1","2","1","2","1","1","2","999999","0","999999","999999","999999","999999","999999","999999","999999","0","4","13","12","1993","11","1003","4","4","3","1","4","888888","888888","2","2","1","3","999999","999999","3","999999","6","1","0","2","406","2","2","1","1","888888","1","1","0","1","0","1","0","0","1","1","0","999999","1","1","6.0","1","7","70.0","17","08feb2012",,,,"1911.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","694","404","1","504","405","504","116","1","3","1","08feb2012","1","19","4","504","10101","10101001","115","114","116","0","114","1","1","1","1","1","1","3","11","5","3","5","3","2","2","2","1","2","3","3","3","1","1","1","2","4","1","1","1","2","1","1","1","4","1","2","1","2","4","999999","4","3","999999","4","4","2","4","4","888888","2","999999","999999","2","2","2","2","1","2","2","2","999999","999999","999999","2","1","1","1","0","0","0","4","4","1","1","3","2","2","3","1","2","1","3","4","2","3","6","2","1","1","988888","1","1","1","1","3","1","1","4","4","1","1","1","2","5","1","1","1","1","1","1","1","1","3","1","1","4","1","999999","999999","3","3","1","5","5","5","4","4","4","888888","7","888888","1","7","7","7","1","7","1","1","1","7","999999","999999","999999","999999","999999","999999","999999","1","1","1","1","1","1","10","1","1","1","1","5","999999","999999","999999","1","2","2","2","2","3","1","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","1","1","888888","2","1","3","2","999999","2","999999","2","1","1","4","2","4","999999","999999","999999","999999","999999","999999","999999","2","999999","3","1","4","1","4","2","999999","999999","999999","999999","4","4","4","4","1","1","888888","888888","888888","2","2","11","2","5.0","2","999999","1","2","2","999999","2","999999","1","1","2","999999","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","25","4","1992","4","403","5","4","3","1","2","888888","888888","1","2","2","3","0","0","3","999999","2","0","999999","2","401","2","2","2","1","888888","1","0","0","1","1","0","1","0","1","1","1","1","0","0","5.0","1","7","70.0","17","08feb2012",,,,"2129.0","1",,"0.9847718000000001","0","0.8548366","999999"
"4","2012","695","404","1","504","405","504","116","1","3","1","08feb2012","2","53","4","504","10101","10101001","115","114","116","0","114","1","1","1","1","1","1","2","999999","4","3","4","3","2","2","2","2","2","3","888888","888888","2","2","2","2","888888","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","4","4","2","2","2","888888","2","999999","999999","2","888888","2","2","2","2","2","2","999999","999999","999999","1","2","0","0","0","0","0","2","2","2","3","988888","2","888888","888888","3","1","2","2","4","888888","2","6","2","888888","4","888888","888888","5","3","888888","4","888888","5","5","5","888888","4","888888","5","7","1","888888","4","888888","888888","888888","4","4","3","888888","3","3","3","888888","888888","4","5","888888","3","3","888888","3","2","2","888888","888888","888888","888888","1","888888","3","888888","4","7","4","5","6","4","888888","888888","3","2","3","3","6","7","6","3","1","1","5","888888","6","5","888888","888888","1","5","888888","888888","1","2","2","2","3","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","2","999999","999999","999999","1","1","988888","2","999999","2","4","888888","3","2","3","3","888888","888888","888888","2","3","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","3","1","3.0","2","999999","2","999999","2","999999","2","999999","2","999999","2","999999","2","2","1","888888","888888","0","1","2","1","5","20","1","1959","1","101","2","1","3","5","999999","988888","999999","2","2","3","3","999999","999999","1","999999","8","3","0","2","401","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","5.0","1","3","70.0","15","08feb2012",,,,"2158.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","696","404","1","504","405","504","116","1","3","1","08feb2012","1","47","4","504","10101","10101001","115","114","116","0","114","1","1","1","1","1","1","2","5","3","3","3","2","2","2","2","2","2","3","2","2","2","2","2","2","4","2","2","999999","999999","999999","999999","999999","4","3","1","2","888888","4","999999","4","4","999999","4","4","2","3","2","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","1","1","0","0","0","0","0","2","2","2","3","2","2","2","2","2","1","2","2","3","3","3","6","2","4","4","4","3","888888","5","888888","4","3","4","7","7","3","3","4","4","7","3","3","5","4","888888","888888","5","4","888888","4","3","888888","4","999999","999999","5","6","4","3","3","3","3","2","2","888888","888888","888888","1","1","888888","888888","888888","7","7","888888","7","7","999999","999999","999999","999999","999999","999999","999999","6","6","888888","1","1","1","888888","10","6","6","6","888888","999999","999999","999999","2","2","2","2","2","3","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","1","3","2","2","2","1","1","404","2","999999","2","4","888888","3","2","888888","999999","999999","999999","999999","999999","999999","999999","2","999999","2","888888","2","2","2","1","1","999999","2","2","888888","888888","888888","888888","2","2","888888","888888","888888","2","2","2","1","2.0","2","999999","2","999999","2","999999","2","999999","2","999999","2","999999","1","1","1","1","1","1","1","1","999999","999999","5","5","1964","1","101","2","2","3","5","999999","888888","999999","2","2","3","3","0","0","1","999999","5","888888","999999","2","401","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","5.0","1","3","70.0","15","08feb2012",,,,"2092.0","1",,"0.9847718000000001","0","0.8548366","999999"
"4","2012","697","404","1","504","405","504","117","1","3","1","07feb2012","2","68","4","504","10101","10101001","116","115","117","0","115","1","1","1","1","1","1","2","999999","4","3","4","3","2","1","2","2","2","3","2","2","2","2","2","2","888888","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","4","4","2","3","2","5","2","999999","999999","2","888888","2","2","2","2","2","2","999999","999999","999999","1","2","0","0","0","0","0","1","1","2","3","2","2","2","2","3","1","2","2","4","1","2","6","1","5","4","4","3","4","4","1","4","3","4","7","7","3","4","4","4","7","3","3","4","4","4","3","4","4","4","4","5","3","4","1","2","4","6","5","2","3","3","2","2","2","3","3","3","3","2","3","3","3","3","7","3","7","7","4","1","7","6","2","2","2","10","10","10","5","1","1","5","6","6","7","5","888888","1","6","5","888888","1","2","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","2","999999","999999","999999","1","2","999999","1","988888","2","3","888888","3","2","3","3","888888","888888","988888","3","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","3","1","3.0","1","2","2","999999","2","999999","2","999999","1","2","1","2","5","5","1","888888","1","0","1","1","1","5","7","2","1944","1","101","2","1","3","5","999999","888888","999999","2","2","3","3","999999","999999","3","999999","10","6","0","2","401","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","5.0","1","3","70.0","15","07feb2012",,,,"1717.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","698","404","1","504","405","504","117","1","3","1","07feb2012","1","48","4","504","10101","10101001","116","115","117","0","115","1","1","1","1","1","1","2","5","4","3","4","3","2","1","2","2","2","3","3","3","2","2","2","2","888888","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","3","999999","1","4","2","3","1","5","2","999999","999999","2","2","2","888888","888888","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","2","1","2","3","2","2","2","2","3","1","2","2","4","888888","2","6","2","4","7","5","5","5","5","4","5","4","4","7","7","4","5","4","4","7","4","3","5","5","2","3","3","4","888888","4","4","4","4","999999","999999","5","5","5","3","3","3","3","2","2","5","5","5","4","3","4","4","888888","5","7","4","7","7","999999","999999","999999","999999","999999","999999","999999","6","10","7","10","1","1","5","5","5","6","6","888888","999999","999999","999999","888888","2","888888","2","2","888888","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","3","2","2","2","1","1","404","1","401","2","3","888888","4","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","2","1","2","2","2","1","1","999999","2","2","2","888888","888888","888888","2","2","888888","888888","888888","2","2","2","1","2.0","1","2","2","999999","2","999999","2","999999","1","2","1","2","3","2","1","1","1","0","1","1","999999","999999","15","9","1963","1","101","2","2","3","5","999999","888888","999999","2","2","3","3","0","0","1","999999","7","3","0","2","401","5","1","1","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","4.0","1","3","70.0","15","07feb2012",,,,"2895.0","1",,"0.9847718000000001","0","0.8548366","999999"
"4","2012","699","404","1","504","405","504","117","1","3","1","07feb2012","2","20","4","504","10101","10101001","116","115","117","0","115","1","1","1","1","1","1","2","999999","3","3","5","888888","2","2","2","2","2","5","5","1","2","2","2","2","4","1","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","1","4","2","4","1","888888","2","999999","999999","2","2","2","2","2","2","2","1","888888","3","4","2","1","0","0","0","0","0","1","4","1","3","1","1","2","2","2","2","4","4","4","2","3","7","2","1","1","1","1","1","1","1","4","1","1","4","4","1","1","4","1","7","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","4","5","1","5","5","5","4","4","4","1","7","1","1","7","7","1","1","7","7","1","1","1","1","7","1","7","2","3","4","1","1","1","1","1","1","10","1","1","1","1","5","1","10","1","1","2","2","2","2","3","0","0","0","0","999999","1","0","1","0","0","999999","0","999999","1","4","4","999999","999999","999999","2","2","999999","888888","999999","2","4","4","4","2","4","1","2","4","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","5","1","5.0","2","999999","2","999999","2","999999","2","999999","2","999999","2","999999","2","2","0","0","1","1","0","2","1","4","25","8","1991","4","403","5","2","3","7","999999","888888","999999","2","2","1","3","999999","999999","3","999999","8","0","999999","2","401","5","5","1","2","988888","1","0","0","1","0","0","0","0","1","0","0","999999","0","0","4.0","1","7","70.0","17","07feb2012",,,,"1848.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","700","404","1","504","405","504","117","1","3","1","07feb2012","1","19","4","504","10101","10101001","116","115","117","0","115","1","1","1","1","1","1","1","11","5","3","5","3","2","2","2","2","2","5","1","1","1","1","1","3","3","3","2","999999","999999","999999","999999","999999","1","4","999999","4","999999","4","999999","4","4","999999","4","4","3","4","1","888888","888888","999999","999999","1","2","2","2","1","2","2","1","2","7","4","2","1","0","1","0","1","0","1","4","1","3","1","3","2","2","3","2","1","4","3","2","3","4","2","1","1","1","2","1","1","1","1","1","1","7","7","1","1","1","1","7","1","1","1","1","1","1","1","1","1","1","1","1","1","999999","999999","4","1","1","5","5","5","4","4","4","1","1","1","1","7","1","7","1","7","1","1","7","7","999999","999999","999999","999999","999999","999999","999999","1","1","1","1","1","1","1","1","1","1","1","1","999999","999999","999999","3","2","1","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","1","1","1","2","2","2","1","1","0","2","999999","1","1","1","4","2","1","999999","999999","999999","999999","999999","999999","999999","1","2","1","6","1","4","1","2","999999","999999","999999","999999","1","888888","4","3","1","1","888888","888888","888888","1","2","13","3","1.0","2","999999","2","999999","2","999999","2","999999","1","1","2","999999","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","19","8","1992","3","306","5","1","2","1","4","8","5","2","2","1","3","0","0","3","999999","11","2","1","4","401","5","2","1","1","127","1","1","0","0","0","1","0","0","1","1","0","999999","0","0","6.0","1","7","70.0","17","07feb2012",,,,"1846.0","1",,"0.9847718000000001","0","0.8548366","999999"
"4","2012","701","404","1","504","405","504","117","1","3","1","07feb2012","2","43","4","504","10101","10101001","116","115","117","0","115","1","1","1","1","1","1","2","999999","2","2","3","2","2","2","2","2","2","3","1","1","1","1","1","2","4","2","2","999999","999999","999999","999999","999999","4","4","999999","4","999999","4","999999","4","4","4","4","4","2","3","2","6","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","2","1","3","2","1","2","1","1","2","1","2","4","4","888888","2","2","2","3","3","3","2","3","3","2","6","2","1","4","7","3","2","3","4","7","3","3","4","3","4","3","5","3","5","3","3","5","3","3","3","6","6","6","3","4","4","3","2","2","3","2","3","4","3","2","3","7","7","7","7","7","7","3","2","4","1","1","3","3","3","10","4","3","1","3","4","3","4","2","1","1","1","3","2","2","2","2","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","1","0","0","2","3","999999","999999","999999","1","1","404","1","401","2","3","2","4","2","2","3","3","2","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","8","2","2.0","1","2","2","999999","1","2","1","2","1","2","2","999999","2","2","1","1","1","1","1","1","1","988888","25","9","1968","5","509","5","2","3","1","4","6","6","2","2","2","2","999999","999999","1","999999","4","3","2","4","401","5","4","1","1","128","1","1","0","1","0","0","1","0","1","1","0","999999","0","0","11.0","1","2","70.0","6","07feb2012",,,,"1436.0","1",,"0.9847718000000001","1","0.8548366","999999"
"4","2012","702","404","1","504","405","504","117","1","3","1","07feb2012","1","39","4","504","10101","10101001","116","115","117","0","115","1","1","1","1","1","1","1","3","3","2","3","2","2","2","2","2","2","2","1","2","1","2","2","2","4","1","2","999999","999999","999999","999999","999999","4","4","999999","4","999999","4","999999","4","4","999999","4","4","2","3","2","6","2","999999","999999","2","2","1","1","1","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","3","1","3","2","1","2","2","2","2","2","2","3","4","2","2","2","2","4","3","2","3","4","3","2","6","2","1","4","6","3","3","2","3","7","4","3","2","4","3","5","3","3","3","4","2","3","3","999999","999999","6","5","6","3","4","4","3","2","2","3","2","3","3","2","3","2","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","1","3","2","3","2","1","3","3","2","4","2","1","999999","999999","999999","2","2","2","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","2","3","2","2","2","1","2","999999","2","999999","2","3","1","4","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","2","3","2","2","2","2","999999","999999","999999","999999","1","3","4","4","1","2","3","3","3","1","2","10","2","4.0","1","2","2","999999","1","2","2","999999","2","999999","2","999999","2","2","1","1","1","1","1","1","999999","999999","8","1","1973","888888","888888","5","2","3","1","2","7","6","2","2","2","2","0","0","3","999999","5","3","3","2","401","5","4","1","1","128","1","1","0","1","0","0","1","0","1","1","0","999999","0","0","7.0","1","2","70.0","6","07feb2012",,,,"2137.0","1",,"0.9847718000000001","0","0.8548366","999999"
