"year","cluster","idnum","fecha","pais","estratopri","upm","prov","municipio","cosdistrito","cossegmento","cossec","tamano","ur","idiomaq","q1","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b43","b17","b37","b47","b48","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","crisis1","crisis2","vb1","vb2","vb3","vb10","vb11","pol1","vb20","clien1","clien2","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","cosetida","leng1","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1b1","ocup1b2","pen1","pen3","pen4","sal1","sal2","sal4","colorr","intid","sexi","colori","ti","ti3","annotations"
"2010","2","11","13490000000.0","6","601","101","1","101","101040","10104079","0","1","1","1","2","3.0","3.0","3.0","2.0","1.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0",,"3.0","4.0","2.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","8.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0","3.0","4.0","5.0","4.0","3.0","4.0","4.0","4.0","7.0","3.0","4.0","3.0","3.0","4.0","6.0","3.0","4.0","3.0","3.0","4.0","4.0","4.0","4.0","3.0","4.0","5.0","5.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","3.0","2.0","10.0","10.0","10.0","10.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","10.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"1.0","0.0","1.0","0.0","1.0","0.0","0.0","2.0","7.0","1.0","3.0","4.0","4.0","5.0","7.0","1.0","3.0","1.0","2.0","6.0","1.0","1.0","603.0","1.0","603.0","3.0","3.0","3.0",,"8.0","2","2.0","32",,,,,"1.0","101.0","3.0","1.0","4.0","2.0",,,"4.0",,"2.0","3.0","2.0",,"3.0","2","2.0","7.0","7.0","601.0","5.0","1.0","1.0","1.0","1.0","1","1","0","1","0","1","0","1","1","1","0","0","0","5.0",,"3.0","2.0","2.0",,,"1.0","1.0","2.0","6","9","1","6","13490000000.0","1799.0",
"2010","2","12","13490000000.0","6","601","101","1","101","101040","10104079","0","1","1","1","2","2.0","5.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","1.0","3.0","4.0","4.0","4.0","4.0","7.0","7.0","2.0","8.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","2.0","2.0","2.0","5.0","6.0","6.0","6.0","5.0","5.0","6.0","5.0","5.0","5.0","7.0","4.0","5.0","5.0","5.0","6.0","7.0","5.0","6.0","6.0","5.0","5.0","6.0","5.0","5.0","4.0","5.0","5.0","4.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","2.0","2.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","1.0","0.0","0.0","2.0","7.0","1.0","4.0","4.0","5.0","4.0","7.0","1.0","4.0","1.0","2.0","6.0","1.0","1.0","602.0","1.0","602.0","2.0","2.0","3.0",,"10.0","2","4.0","29",,,,,"1.0","101.0","2.0","1.0","5.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"2.0","1","1.0","1.0","1.0","601.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","1","1","1","1","0","1","5.0",,"3.0","2.0","2.0",,,"1.0","2.0","2.0","4","9","1","6","13490000000.0","1319.0",
"2010","3","13","13490000000.0","6","601","101","1","101","101060","10106029","0","1","1","1","1","1.0","59.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","4.0","4.0","4.0","4.0","4.0",,"8.0","8.0","1.0","5.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0","1.0","1.0","1.0","4.0","4.0","3.0","7.0","5.0","7.0","7.0","5.0","7.0","7.0","7.0","4.0","2.0","1.0","4.0","7.0","7.0","3.0","7.0","7.0","3.0","7.0","7.0","6.0","6.0","5.0","6.0","7.0","7.0","4.0","4.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","1.0","5.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","5.0","10.0","10.0","1.0","1.0","1.0","5.0","10.0","10.0","10.0","10.0","10.0","10.0","3.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","7.0","7.0","3.0","7.0","1.0","7.0","1.0","7.0","1.0","2.0","77.0","1.0","1.0","602.0","1.0","602.0","1.0","2.0","3.0",,"17.0","3","5.0","39",,,,,"1.0","101.0","5.0","3.0",,"2.0",,,"4.0",,"2.0","1.0","2.0",,"1.0","0",,"2.0","1.0","601.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","1","1","1.0","1.0","3.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","6","4","2","2","13490000000.0","1267.0",
"2010","3","14","13490000000.0","6","601","101","1","101","101060","10106029","0","1","1","1","2","1.0","5.0","3.0","2.0","1.0","2.0","1.0",,"2.0","2.0","2.0","2.0","2.0",,,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","6.0","6.0","1.0",,"2.0",,,,"1.0","1.0","1.0","2.0","2.0",,,,"2.0","1.0","3.0","1.0","1.0","4.0",,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","7.0","7.0","7.0","4.0",,"4.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","4.0","7.0",,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","10.0","1.0","1.0","1.0",,"10.0","1.0","10.0","1.0","1.0",,"2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,,"3.0","7.0","1.0","7.0","1.0","1.0","7.0","7.0","1.0","7.0","1.0","2.0","7.0","1.0","1.0","602.0","1.0","602.0","4.0","2.0","3.0",,"1.0","1","1.0","74",,,,,"1.0","101.0","2.0","1.0","3.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"2.0","8","0.0","1.0","1.0","601.0","5.0","1.0",,,"2.0","1","1","1","0","0","1","1","0","1","1","0","0","0","5.0",,"3.0","2.0","2.0",,,"1.0","1.0","2.0","4","4","2","2","13490000000.0","1242.0",
"2010","3","15","13490000000.0","6","601","101","1","101","101060","10106029","0","1","1","1","2","2.0","59.0","3.0","3.0","1.0","3.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","7.0","9.0","1.0","5.0","2.0",,,"2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","3.0","1.0","1.0","4.0","1.0","4.0","4.0","4.0","7.0","1.0","7.0","7.0","4.0","7.0","1.0","4.0","1.0","4.0","5.0","1.0","5.0","5.0","4.0","7.0","4.0","2.0","7.0","1.0","4.0","5.0","3.0","2.0","2.0","4.0","4.0","2.0","2.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","7.0","1.0","1.0","4.0","5.0","7.0","4.0","7.0","2.0","2.0","10.0","10.0","10.0","5.0","4.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","1.0","4.0","5.0","6.0","3.0","7.0","5.0","5.0","5.0","5.0","3.0","2.0","77.0","1.0","1.0","603.0","1.0","77.0","4.0",,"3.0",,"17.0","3","5.0","33",,,,,"1.0","101.0","5.0",,,"2.0",,,"4.0",,"2.0","3.0","2.0",,"2.0","1","1.0","2.0","2.0","601.0","1.0","1.0","1.0","1.0","1.0","1","1","0","1","0","1","1","1","1","1","1","0","1","5.0",,"3.0","2.0","1.0","3.0","1.0","1.0","1.0","1.0","5","4","2","2","13490000000.0","1282.0",
"2010","3","16","13490000000.0","6","601","101","1","101","101060","10106029","0","1","1","1","2","1.0","5.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","10.0","10.0","4.0",,"2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","2.0","4.0","1.0","2.0","4.0","5.0","5.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","6.0","1.0","7.0","1.0","1.0","7.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0",,"1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","2.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","10.0","10.0","3.0","2.0","1.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","1.0","7.0","7.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","1.0","2.0","2.0","1.0","1.0","77.0","2.0",,"4.0","1.0","1.0","2.0","5.0","1","5.0","25","5.0","9.0","2.0","1.0","2.0","204.0","5.0","1.0","1.0","2.0",,,"4.0",,"2.0","4.0","1.0",,"4.0","1","0.0","1.0","2.0","601.0","5.0","1.0",,"1.0",,"1","1","1","1","0","1","1","0","1","0","0","1","1","5.0",,"3.0","2.0","2.0",,,"2.0",,,"4","3","2","5","13490000000.0","1277.0",
"2010","3","17","13490000000.0","6","601","101","1","101","101060","10106029","0","1","1","1","2","2.0","1.0","3.0","1.0","3.0","4.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","6.0","8.0","3.0",,"2.0",,,"1.0","1.0","1.0","2.0","2.0","2.0",,,,"1.0","2.0","3.0","2.0","3.0","4.0","2.0","5.0","4.0","5.0","5.0","3.0","3.0","3.0","3.0","2.0","2.0","4.0","1.0","1.0","1.0","4.0","7.0","4.0","5.0","2.0","5.0","1.0","1.0","1.0","1.0","1.0","2.0","3.0","3.0","3.0","4.0",,"7.0","7.0","4.0","1.0","1.0","4.0","7.0","1.0","1.0",,"7.0","7.0","7.0","7.0","2.0","2.0","1.0","10.0","10.0","1.0","1.0","1.0","10.0","10.0","10.0","1.0","1.0","10.0","10.0",,"1.0","2.0","4.0","2.0","1.0","1.0","0.0",,"0.0",,"1.0","0.0","1.0","0.0","1.0","0.0","1.0","2.0","7.0","7.0","7.0","7.0",,"7.0","7.0","7.0","1.0","1.0","1.0","2.0","1.0","2.0",,"2.0",,"4.0","1.0","3.0",,"11.0","2","5.0","26",,,,,"2.0","204.0","2.0","2.0",,"2.0",,,"4.0",,"1.0","2.0","2.0",,"1.0","1","1.0","1.0","1.0","601.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","1","1","1","1","0","0","3.0",,"3.0","2.0","2.0",,,"1.0","1.0","1.0","3","3","2","5","13490000000.0","1339.0",
"2010","3","18","13490000000.0","6","601","101","1","101","101060","10106029","0","1","1","1","2","1.0","4.0","3.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,"2.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","5.0","5.0","1.0",,"2.0",,,"1.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0",,"1.0","1.0","4.0","4.0",,"7.0","7.0","7.0","7.0","1.0","7.0","7.0","7.0","4.0","7.0","1.0","7.0","7.0","7.0","6.0","7.0",,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","4.0","2.0","3.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","1.0","7.0","7.0","1.0","7.0","4.0","1.0","7.0","1.0","3.0",,"1.0","1.0","602.0","2.0",,"4.0","1.0","3.0",,"4.0","1","4.0","69",,,,,"1.0","101.0","5.0","1.0","1.0","2.0",,,"4.0",,"2.0","2.0","1.0",,"4.0","5","1.0","1.0","1.0","601.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","0","6.0",,"3.0","2.0","2.0",,,"1.0","1.0","1.0","4","3","2","5","13490000000.0","1214.0",
"2010","4","19","13490000000.0","6","601","101","1","101","101060","10106056","0","1","1","1","2","1.0","1.0","5.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","9.0","9.0","1.0","5.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0","1.0","1.0","1.0","4.0","1.0","1.0","7.0","4.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","4.0","7.0","5.0","2.0","1.0","6.0","2.0","4.0","2.0","1.0","1.0","1.0","4.0","4.0","3.0","3.0","7.0","1.0","1.0","1.0","1.0","7.0","1.0","7.0","1.0","5.0","7.0","7.0","7.0","7.0","7.0","3.0","2.0","8.0","1.0","10.0","1.0","1.0","1.0","1.0","10.0","1.0","10.0","10.0","10.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","1.0","1.0","0.0","0.0","1.0","6.0","1.0","7.0","1.0","7.0","5.0","5.0","1.0","4.0","7.0","1.0","77.0","1.0","1.0","603.0","1.0","602.0","4.0","2.0","3.0",,"2.0","1","2.0","67",,,,,"2.0","204.0","2.0","1.0","3.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0",,"2.0","3","1.0","1.0","1.0","601.0","5.0","1.0","1.0",,"1.0","1","1","1","1","1","1","1","0","1","1","1","0","0","5.0",,"3.0","1.0","2.0",,,"1.0","1.0","1.0","4","4","2","2","13490000000.0","1183.0",
"2010","4","20","13490000000.0","6","601","101","1","101","101060","10106056","0","1","1","1","2","2.0","5.0","3.0","2.0","2.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0","5.0","6.0","2.0",,"2.0",,,,"1.0","1.0","2.0","2.0","2.0",,,,"1.0","1.0","2.0","1.0","4.0","3.0","5.0","5.0","5.0","6.0","6.0","1.0","1.0","2.0","1.0","1.0","6.0","5.0","1.0","1.0","3.0","3.0","7.0","6.0","6.0","6.0","7.0","6.0","5.0","5.0","6.0","6.0","5.0","4.0","4.0","2.0","2.0","6.0","1.0","1.0","4.0","6.0","5.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","2.0","3.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"1.0","2.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","1.0","7.0","1.0","2.0","8.0","2.0","2.0",,"2.0",,"2.0","1.0","3.0",,"11.0","2","5.0","18","5.0","1.0","2.0","1.0","1.0","101.0","3.0","3.0",,"2.0",,,"4.0",,"2.0","1.0","1.0",,"1.0","1","1.0","2.0","2.0","601.0","2.0","1.0","1.0","1.0","1.0","1","1","0","1","0","1","1","0","1","0","1","0","0","4.0",,"3.0","1.0","2.0",,,"1.0","1.0","2.0","5","3","2","5","13490000000.0","1251.0",
"2010","4","21","13490000000.0","6","601","101","1","101","101060","10106056","0","1","1","1","2","1.0","5.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","10.0","10.0","1.0","5.0","2.0",,,"2.0","1.0","1.0","1.0","2.0","2.0",,,,"1.0","2.0","1.0",,"3.0","1.0","4.0","7.0","1.0","4.0","7.0","1.0","7.0","1.0","1.0","3.0","1.0","6.0","4.0","1.0","1.0","7.0","7.0","4.0","5.0","7.0","7.0","5.0","7.0","1.0","1.0","3.0","1.0","4.0","4.0","3.0","3.0","1.0",,"1.0","1.0",,"1.0","4.0","7.0","1.0","1.0","1.0","5.0","5.0","5.0","7.0","2.0","1.0","10.0","10.0","10.0","10.0","1.0","1.0","5.0","10.0","10.0","10.0","10.0","5.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","2.0","77.0","1.0","1.0","603.0","1.0","603.0","4.0","3.0","3.0",,"9.0","2","3.0","56",,,,,"5.0","509.0","2.0","1.0",,"2.0",,,"4.0",,"2.0","1.0","1.0",,"2.0","2","2.0","5.0","5.0","601.0","5.0","1.0","1.0","1.0","1.0","1","1","1","0","0","1","1","0","1","1","1","0","1","1.0","4.0","3.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","7","4","2","2","13490000000.0","1236.0",
"2010","4","22","13490000000.0","6","601","101","1","101","101060","10106056","0","1","1","1","2","1.0","5.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"5.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0","9.0","5.0","4.0",,"2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","2.0","4.0","1.0","4.0","4.0","4.0","4.0","7.0","7.0","6.0","4.0","3.0","3.0","2.0","1.0","7.0","7.0","5.0","7.0","5.0","4.0","7.0","5.0","2.0","7.0","6.0","7.0","5.0","1.0","1.0","6.0","4.0","4.0","4.0","2.0","2.0","1.0","1.0","1.0","7.0","1.0","7.0","7.0","7.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","2.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","1.0","1.0","2.0","1.0","2.0","4.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","1.0","7.0","1.0","7.0","1.0","7.0","7.0","7.0","1.0","7.0","1.0","3.0",,"1.0","1.0","77.0","1.0","603.0","3.0","3.0","3.0",,"6.0","1","6.0","30",,,,,"1.0","101.0","3.0","1.0",,"2.0",,,"4.0",,"2.0","2.0","1.0",,"1.0","0",,"1.0","1.0","601.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","1","1","1","0","0","1","1.0","2.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","4","3","2","5","13490000000.0","1274.0",
"2010","4","23","13490000000.0","6","601","101","1","101","101060","10106056","0","1","1","1","2","1.0","57.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"1.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","10.0","10.0","1.0",,"2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","2.0","1.0","1.0","1.0","4.0",,"7.0","4.0","7.0","7.0","5.0","7.0","1.0","7.0","1.0","7.0",,"5.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","6.0","1.0","7.0","7.0","7.0","1.0","1.0","2.0","2.0",,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","10.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0","2.0","7.0","1.0","7.0","1.0","1.0","1.0","7.0","1.0","7.0","1.0","3.0",,"1.0","2.0",,"2.0",,"2.0","1.0","3.0",,"6.0","1","6.0","58",,,,,"1.0","101.0","1.0","1.0","4.0","2.0",,,"4.0",,"2.0","1.0","1.0",,"2.0","4","0.0","1.0","1.0","601.0","5.0","1.0","1.0",,"1.0","1","1","1","0","0","1","1","0","1","1","0","0","0","1.0","4.0","3.0","2.0","2.0",,,"1.0","1.0","2.0","4","3","2","5","13490000000.0","1266.0",
"2010","4","24","13490000000.0","6","601","101","1","101","101060","10106056","0","1","1","1","2","1.0","70.0","3.0","2.0","1.0","3.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0",,"2.0","3.0","2.0","3.0","3.0","3.0","4.0","3.0","6.0","6.0","1.0",,"2.0",,,"2.0","2.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","4.0","1.0","3.0","4.0","5.0","5.0","5.0","7.0","7.0","5.0","7.0","6.0","7.0","5.0","7.0","7.0","5.0","7.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","7.0","7.0","5.0","5.0","7.0","1.0","1.0","2.0","2.0","7.0","7.0","7.0","1.0","1.0","1.0","6.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","2.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","7.0","7.0","1.0","1.0","8.0","1.0","1.0","602.0","2.0",,"4.0","1.0","3.0",,"11.0","2","5.0","40",,,,,"1.0","101.0","3.0","1.0","3.0","2.0",,,"1.0","2.0","2.0","2.0","2.0",,"1.0","3","3.0","5.0","5.0","601.0","4.0","1.0","1.0",,"1.0","1","1","0","1","0","1","1","0","1","1","0","0","0","1.0","4.0","3.0","1.0","2.0",,,"1.0","1.0","1.0","4","3","2","5","13490000000.0","1163.0",
"2010","5","25","13490000000.0","6","601","101","1","101","101070","10107070","0","1","1","1","1","2.0","32.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","1.0","3.0","4.0","4.0","4.0",,"5.0","7.0","2.0","3.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","2.0","3.0","4.0","3.0","4.0","5.0","2.0","4.0","5.0","3.0","4.0","5.0","2.0","1.0","1.0","7.0","2.0","5.0","5.0","3.0","5.0","7.0","2.0","3.0","3.0","4.0","4.0","4.0","2.0","1.0","3.0","1.0","1.0","2.0","5.0","7.0","7.0","7.0","1.0","7.0","4.0","5.0","3.0","7.0","2.0","4.0","6.0","3.0","4.0","2.0","2.0","1.0","10.0","10.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","5.0","6.0",,"7.0","3.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","3.0",,"1.0","1.0","602.0","2.0",,"2.0",,"3.0",,"11.0","2","5.0","42",,,,,"7.0","709.0","3.0","3.0","7.0","2.0",,,"4.0",,"2.0","1.0","2.0",,"2.0","88",,"1.0","1.0","601.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","0","1.0","3.0","3.0","1.0","2.0",,,"1.0","1.0","1.0","5","1","1","6","13490000000.0","1487.0",
"2010","5","26","13490000000.0","6","601","101","1","101","101070","10107070","0","1","1","1","2","1.0","18.0","2.0","3.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","4.0","4.0","4.0","3.0","4.0","4.0","5.0","7.0","1.0","5.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","3.0","2.0","3.0","1.0","5.0","5.0","2.0","5.0","7.0","1.0","3.0","4.0","2.0","1.0","3.0","5.0","3.0","4.0","2.0","5.0","4.0","3.0","4.0","5.0","3.0","4.0","4.0","1.0","4.0","4.0","5.0","1.0","1.0","2.0","5.0","4.0","4.0","7.0","7.0","7.0","4.0","2.0","6.0","3.0","2.0","7.0","7.0","3.0","6.0","4.0","2.0","1.0","10.0","10.0","10.0","10.0","5.0","4.0","6.0","2.0","1.0","4.0","7.0",,"7.0","2.0","2.0","2.0","3.0",,"0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"0.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","2.0","4.0","1.0","1.0",,,,"1.0",,,,"5.0","1","5.0","38",,,,,"1.0","101.0","1.0","1.0","8.0","2.0",,,"1.0","3.0","2.0","1.0","2.0",,"3.0","2","1.0","1.0",,"601.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","1","5.0",,"3.0","1.0","2.0",,,"1.0","1.0","2.0","5","1","1","6","13490000000.0","1193.0",
