"pais","year","idnum","areaenum","estratopri","upm","prov","municipio","cosdistrito","cossegmento","cossec","cluster","tamano","ur","idiomaq","sexo","hora1","entrev","q1","a4","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","sgl2","lgl2","lgl2a","lgl2b","cp5","cp6","cp7","cp8","cp9","cp10","cp13","cp20","ls3","it1","it1a","it1b","l1","immig1","immig2","prot1","prot2","jc15","jc16","vic1","vic10","aoj1","aoj1b","vic20","vic21","vic22","vic23p","vic23","vic23a","vic24","vic25","vic26","vic27","vic28","vic29","vic30","vic31","vic32","vic33","aoj8","aoj11","vic40","vic41","vic42","vic43","vic44","vic45","aoj11a","vic11","aoj12","aoj12a","aoj16a","aoj17","aoj18","vic50","vic51","vic52a","vic52b","vic53","vic54","vic55","vic56","b1","b2","b3","b4","b6","b10a","b11","b13","b14","b18","b20","b21","b21a","b31","b32","cosb1","cosb2","cosb3","b43","b17","b19","b37","b50","b47","b48","n1","n3","n9","n10","n11","n12","epp1","epp2","epp3","ec1","ec2","ec3","ec4","m1","m2","pop101","pop102","pop103","pop106","pop107","pop109","pop110","pop112","pop113","eff1","eff2","ing4","pn2","dem23","ros1","ros2","ros3","ros4","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d1","d2","d3","d4","d5","dem2","dem11","aut1","aut2","pp1","pp2","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","vb3","vb50","vb10","vb11","vb12","pol1","pol2","vb20","vb21","ls6","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","sd12","ls4","cosvr1","cosvr2a","cosvr2b","cosvr2c","cosvr2d","cosvr2e","cosvr2f","cosvr2g","cosvr2h","cosvr2i","cosvr2j","cosvr2k","cosvr2l","cosvr2m","cosvr2n","cosvr2o","cosvr2p","cosvr2q","cosvr2r","cosvr2z","cosvr3","cosvr4","cosvr4otr","cosvr5","cosvr5otr","cosvr6a","cosvr6b","cosvr6c","cosvr6d","cosvr7","cosvr8","cosvr9","cosvr10","cosvr11","cosvb8","cosvb9","cosvb10","ednivel","ed","edanno","q2","q3","q5a","q10","q10a","q10a1","q10b","q10c","q16","q14","q10d","q11","q12","q12a","etid","www1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup4a","ocup1","ocup1a","ocup12a","ocup12","ocup1c","ocup27","ocup28","ocup29","ocup30","ocup31","ocup31a","hora2","ti"
"6","2008","284","43","601","106","601","106","106070","10607016","0","32","1","1","1","2","2008-02-06T13:15:01.000","7","2","5.0","3.0","3.0","1.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0",,,,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","2.0","3.0","2.0",,"4.0",,"3.0",,,,"2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","1.0","1.0",,"0.0","1.0","0.0","1.0","2.0","1.0","1.0","2.0","3.0","1.0","2.0","1.0","1.0",,,,"1.0","4.0","5.0","7.0","7.0","1.0","2.0","3.0","2.0","1.0","4.0","4.0","7.0","1.0","5.0","3.0","3.0",,"4.0",,"2.0",,,,,,,"1.0",,"3.0","5.0","4.0","2.0","1.0","7.0","1.0","7.0","7.0","1.0","1.0","4.0","5.0","1.0",,"1.0",,"1.0",,"1.0",,"1.0","1.0","1.0","7.0","7.0",,,,,,"2.0","2.0","5.0","7.0","6.0","1.0","1.0","1.0","1.0","1.0",,"5.0",,,"1.0","2.0","2.0","2.0","1.0","4.0","1.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0",,"2.0",,"0.0","0.0","2.0","8","8","1","8","8","1.0","1.0","603.0","2.0","2.0",,,"4.0","5.0","1.0","1.0","10.0","1.0","2.0","2.0","1.0","2.0","2.0",,"1.0","1.0","2.0","2.0","2.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","2.0",,"4.0",,"4.0","4.0","4.0","4.0","7.0",,"3.0","2.0",,,"6.0","4.0","1.0","5.0","5.0","26.0","1.0","2.0","4.0","2.0",,,"4.0",,"2.0","2.0","1.0","0.0",,"1.0","5.0","1.0","1.0","1.0","1.0",,"1.0","1.0","0.0","1.0","1.0","0.0","1.0","13.0","2.0","25.0","2.0","2.0","2.0","2.0",,,,,"2008-02-06T13:49:58.000","2097.0"
"6","2008","285","43","601","106","601","106","106070","10607016","0","32","1","1","1","2","2008-02-04T09:59:07.000","1","2","11.0","1.0","1.0","1.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,"3.0","4.0","2.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","3.0","2.0","8.0","1.0","1.0","3.0",,,"1.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0",,"0.0","0.0","0.0","1.0","2.0","3.0","1.0","2.0","4.0","1.0","3.0","2.0",,,"100000.0","0.0","4.0",,"6.0","7.0","7.0","6.0","6.0","6.0",,,"6.0","7.0","4.0",,"7.0","7.0","7.0","7.0","7.0","6.0",,"7.0",,"5.0",,,"5.0","7.0",,"7.0",,"7.0","4.0",,,"3.0",,"7.0","6.0",,"2.0","3.0","4.0","1.0","1.0","7.0","3.0","7.0","1.0","4.0","4.0","3.0","1.0",,"5.0","6.0","6.0","7.0","7.0","5.0","2.0",,"8.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","6.0","10.0","5.0","6.0","4.0",,"1.0",,"1.0","4.0","2.0","2.0","2.0","0.0","0.0","2.0",,"1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","4.0","8","8","8","2","8","2.0","2.0",,"2.0","2.0",,,"3.0","5.0","1.0","3.0","4.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0",,,,,,,,,,,"3.0","3.0","2.0",,"6.0","6.0","5.0","1.0","6.0","6.0","45.0","1.0","5.0","1.0","2.0",,,"4.0",,"2.0","3.0","1.0","4.0","2.0","2.0","5.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","2.0","13.0","4.0","12.0","3.0","2.0","1.0",,,,,,"2008-02-05T13:06:47.000","97660.0"
"6","2008","286","43","601","106","601","106","106070","10607016","0","32","1","1","1","2","2008-02-06T12:44:55.000","0","2","1.0","3.0","1.0","3.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","3.0","3.0","2.0",,"3.0","1.0","1.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0",,"0.0","0.0","0.0","0.0","0.0","2.0","4.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0",,"4.0","4.0","2.0","2.0",,"2.0","1.0","2.0",,"0.0","0.0","1.0","3.0","4.0","4.0","2.0","5.0","4.0","3.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0",,"1.0","5.0","7.0","7.0","7.0",,,"1.0","4.0","1.0","1.0",,,"5.0",,"5.0","5.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","3.0","3.0","1.0","1.0","1.0","7.0","4.0","7.0","1.0","5.0","1.0","1.0","1.0","1.0",,,,,,,"2.0","2.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","4.0","10.0","10.0","7.0","10.0","1.0","2.0","2.0","2.0",,"2.0","2.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0",,"2.0",,"0.0","0.0","1.0","8","8","1","1","8","1.0","1.0","603.0","2.0","2.0",,,"4.0","4.0","1.0",,"10.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","1.0",,"5.0",,"4.0","4.0",,,"7.0","1.0","2.0","2.0",,"3.0","2.0","1.0","2.0","9.0","3.0","36.0","1.0","4.0","2.0","2.0",,,"4.0",,"2.0","3.0","4.0","1.0","1.0","5.0","5.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","4.0","4.0","36.0","2.0","1.0","1.0",,,,,,"2008-02-06T14:05:48.000","4853.0"
"6","2008","287","44","601","106","601","106","106070","10607029","0","186","1","1","1","1","2003-01-06T22:25:06.000","5","1","5.0","3.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","4.0","5.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"1.0","1.0","2.0","2.0","5.0","2.0","1.0","2.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","3.0","3.0","2.0","4.0","2.0","1.0","2.0",,,"25000.0","50000.0","1.0","3.0","4.0","7.0","5.0","7.0","7.0","5.0","7.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","6.0","6.0","6.0","7.0","5.0","5.0","4.0","5.0","7.0","3.0","4.0","6.0","4.0","7.0","4.0","4.0","5.0","4.0","5.0","5.0","6.0","5.0","3.0","3.0","4.0","1.0","1.0","1.0","7.0","2.0","6.0","2.0","7.0","2.0","3.0","7.0","7.0","7.0","6.0","4.0","7.0","6.0","6.0","2.0","1.0","7.0","7.0","7.0","2.0","2.0","2.0","1.0","4.0","10.0","10.0","10.0","10.0","10.0","2.0","1.0","2.0","1.0","3.0","2.0","2.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","2.0",,"0.0","1.0","1.0","1","1","1","1","1","1.0","1.0","602.0","3.0","1.0","603.0","3.0","1.0","3.0","3.0","1.0","8.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","2.0",,"4.0",,"4.0","4.0","4.0","4.0","7.0","1.0","2.0","1.0","1.0","2.0","6.0","5.0","2.0","11.0","5.0","25.0","4.0",,"7.0","2.0",,,"4.0",,"2.0","1.0","1.0","0.0",,"1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","8.0","2.0","20.0","3.0","1.0","1.0",,,,,,"2003-01-06T23:18:06.000","4126.0"
"6","2008","288","44","601","106","601","106","106070","10607029","0","186","1","1","1","1","2008-02-05T11:01:56.000","7","1","15.0","3.0","1.0","4.0","4.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0","1.0","1.0","1.0","3.0","4.0","4.0","3.0","4.0","4.0","4.0",,"2.0","2.0","2.0","1.0","6.0","3.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0",,"0.0","0.0","0.0","1.0","5.0","4.0","4.0","2.0","2.0","1.0","2.0","2.0",,,,,"3.0","4.0","5.0","5.0","5.0","7.0","7.0","5.0","3.0","3.0","5.0","2.0","4.0","1.0","4.0","2.0","1.0","2.0","4.0",,"7.0","7.0",,"3.0","3.0","2.0","1.0","3.0","5.0","1.0","4.0","1.0","2.0","2.0","7.0","1.0","7.0","7.0",,"1.0","3.0","5.0","1.0","4.0","4.0","4.0","1.0",,,"7.0","1.0","2.0","1.0","7.0","7.0","2.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0",,,,,"1.0","2.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","1.0","0.0","0.0","0.0","1.0","1","8","8","2","8","1.0","1.0","602.0","2.0","2.0",,,"4.0","4.0","2.0","1.0","7.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,,"1.0","1.0","2.0","6.0","6.0","5.0","2.0","11.0","6.0","23.0","1.0","2.0","5.0","2.0",,,"4.0",,"2.0","2.0","1.0","0.0",,"2.0","4.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","9.0","2.0","38.0","3.0","1.0","1.0",,,,,,"2008-02-11T10:51:32.000","10000000000.0"
"6","2008","289","44","601","106","601","106","106070","10607029","0","186","1","1","1","1","2008-02-04T10:01:58.000","0","1","4.0","4.0","1.0","1.0","4.0","4.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","3.0","4.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0",,"2.0","3.0","4.0","2.0","7.0","1.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0",,"0.0","0.0","0.0","1.0","2.0","3.0","3.0","1.0","3.0","1.0","2.0","2.0",,,"200000.0","400000.0","4.0","3.0","4.0","6.0","3.0","3.0","5.0","3.0","5.0","2.0","4.0","4.0","2.0","2.0","4.0","2.0","4.0","5.0","5.0","6.0","6.0","4.0","4.0","4.0","3.0","4.0","6.0","3.0","2.0","2.0","2.0","3.0","4.0","4.0","4.0","2.0","6.0","7.0","3.0","1.0","3.0","3.0","5.0","2.0","2.0","3.0","1.0","7.0","6.0","4.0","2.0","1.0","6.0","3.0","3.0","2.0","5.0","5.0","7.0","7.0","4.0","2.0","8.0","8.0","5.0","2.0","1.0","1.0","1.0","6.0","3.0","10.0","4.0","8.0","1.0","3.0","1.0","2.0","2.0","4.0","2.0","2.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","2.0",,"0.0","0.0","3.0","1","8","1","1","8","1.0","1.0","603.0","3.0","2.0",,,"3.0","5.0","3.0","3.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"3.0","1.0","2.0",,"1.0","5.0",,"2.0","11.0","5.0","22.0","5.0","3.0","8.0","2.0",,,"4.0",,"2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","4.0","2.0","48.0","2.0","1.0","1.0",,,,,,"2008-02-04T11:50:05.000","6487.0"
"6","2008","290","44","601","106","601","106","106070","10607029","0","186","1","1","1","1","2008-02-05T10:59:27.000","2","1","70.0","4.0","1.0","1.0","4.0","5.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","5.0","4.0","1.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0",,"0.0","0.0","0.0","1.0","3.0","2.0","2.0","1.0","4.0","1.0","3.0","2.0",,,"0.0","0.0","4.0","4.0","5.0","7.0","5.0","7.0","7.0","5.0","5.0","5.0","5.0","6.0","3.0","5.0","1.0","6.0","5.0","7.0","7.0","7.0","7.0","7.0","7.0","2.0","7.0","5.0","1.0","2.0","2.0","1.0","4.0","4.0","2.0","4.0","4.0","4.0","7.0","7.0","5.0","2.0","5.0","5.0","1.0","7.0","7.0","7.0","1.0","7.0","1.0","7.0","1.0","1.0","7.0","7.0","7.0","1.0","1.0","7.0","7.0","7.0","2.0","2.0","10.0","10.0","10.0","10.0","1.0","1.0","1.0","5.0","10.0","10.0","10.0","10.0","10.0","2.0","2.0","2.0","1.0","3.0","2.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","1.0","0.0","0.0","0.0","1.0","1","1","1","1","1","1.0","1.0","77.0","4.0","2.0",,,"4.0","4.0","1.0","2.0","8.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","2.0",,"5.0",,"4.0","4.0","4.0","4.0","7.0","3.0","1.0","1.0",,"4.0","4.0","3.0","3.0","17.0","5.0","48.0","4.0","5.0","6.0","2.0",,,"4.0",,"2.0","3.0","2.0","1.0","1.0","7.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","4.0","60.0","2.0","1.0","1.0",,,,,,"2008-02-05T12:50:51.000","6684.0"
"6","2008","291","44","601","106","601","106","106070","10607029","0","186","1","1","1","2","2003-01-06T22:36:21.000","5","2","5.0","1.0","1.0","1.0","4.0","3.0","3.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","4.0","4.0","2.0","4.0","1.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","4.0","4.0","1.0","1.0",,"2.0","1.0","1.0","5.0","500000.0","500000.0","2.0","4.0","2.0","7.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","4.0","1.0","1.0","4.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","7.0","1.0","1.0","3.0","3.0","1.0","1.0","4.0","5.0","7.0","1.0","2.0","7.0","3.0","1.0","6.0","1.0","5.0","2.0","1.0","4.0","7.0","7.0","3.0","2.0","5.0","10.0","10.0","5.0","1.0","1.0","1.0","10.0","10.0","5.0","2.0","2.0","10.0","2.0","1.0","1.0","1.0","4.0","2.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0",,"1.0","0.0","1.0","0.0","2.0",,"0.0","1.0","1.0","8","8","1","1","8","1.0","2.0",,"4.0","2.0",,,"4.0","5.0","3.0","3.0","10.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"3.0","1.0","2.0",,"5.0",,,"2.0","11.0","5.0","20.0","1.0","5.0",,,,,,,"2.0","1.0","1.0",,"0.0","1.0","4.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","0.0","1.0","1.0","1.0","4.0",,,,,,,,,,,,"2003-01-06T23:31:42.000","3321.0"
"6","2008","292","44","601","106","601","106","106070","10607029","0","186","1","1","1","2","2008-02-05T11:09:11.000","7","2","1.0","4.0","1.0","1.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","1.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","3.0","2.0","5.0","3.0","2.0","3.0",,,,"2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,"2.0","1.0","1.0",,"1.0","0.0","0.0","1.0","3.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0",,,"0.0","0.0","4.0","2.0","4.0","6.0","6.0","6.0","5.0","5.0","4.0","5.0","6.0","4.0","3.0","1.0","6.0","7.0","4.0","4.0","4.0","4.0","7.0","5.0","5.0","4.0","4.0","3.0","2.0",,"3.0","2.0","5.0","4.0","4.0","2.0","7.0","1.0","2.0","7.0","3.0","3.0","2.0","4.0","4.0","3.0","3.0","3.0","5.0","3.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","3.0","4.0","5.0","4.0","5.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","1.0",,"8.0","10.0","10.0","6.0","2.0","2.0","2.0","2.0","3.0","2.0","1.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","1.0","0.0","0.0","0.0","1.0","8","8","1","1","8","1.0","1.0","602.0",,"2.0",,,"4.0","5.0",,,"6.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,,"1.0",,,"1.0","1.0","1.0","1.0","6.0","6.0","31.0","1.0","5.0","3.0","2.0",,,"4.0",,"2.0","3.0","1.0","3.0","3.0","1.0","5.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"2008-02-05T11:39:57.000","1846.0"
"6","2008","293","44","601","106","601","106","106070","10607029","0","186","1","1","1","2","2008-02-04T10:02:47.000","0","2","5.0","3.0","1.0","1.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","4.0","2.0","4.0","2.0","2.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0",,"0.0","0.0","0.0","4.0","6.0","4.0","4.0","2.0","4.0","1.0","3.0","2.0",,,"300000.0","300000.0","4.0","3.0","3.0","6.0","2.0","6.0","4.0","3.0","4.0","3.0","5.0","2.0","7.0","1.0","5.0","3.0","4.0","3.0","3.0","3.0","7.0","4.0","3.0","6.0","3.0","2.0","6.0","4.0","3.0","4.0","3.0","3.0","5.0","3.0","2.0","1.0","3.0","7.0","6.0","4.0","2.0","3.0","4.0","5.0","5.0","4.0","6.0","6.0","4.0","4.0","2.0","1.0","2.0","2.0","3.0","3.0","3.0","4.0","6.0","6.0","1.0","2.0","9.0","8.0","8.0","2.0","1.0","1.0","1.0","8.0","5.0","8.0","7.0","7.0","4.0","2.0","1.0","1.0","2.0","4.0","2.0","3.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0",,"1.0","0.0","0.0","0.0","1.0","8","8","1","1","8","1.0","1.0","602.0","1.0","2.0",,,"4.0","5.0","3.0","4.0","10.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"1.0","1.0",,"6.0",,"0.0","0.0","3.0","4.0","7.0","3.0","1.0","2.0",,"1.0","1.0","2.0","1.0","4.0","4.0","35.0","1.0","4.0","6.0","2.0",,,"4.0",,"2.0","3.0","3.0","2.0","2.0","1.0","5.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","7.0",,,,,,,,,,,,"2008-02-04T11:00:43.000","3476.0"
"6","2008","294","44","601","106","601","106","106070","10607029","0","186","1","1","1","2","2005-01-22T03:07:25.000","2","2","5.0","3.0","1.0","3.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","4.0","1.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","2.0","2.0",,"4.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","1.0","3.0","2.0","3.0","1.0","2.0","2.0",,,"0.0","0.0","1.0","2.0","5.0","7.0","6.0","7.0","7.0","5.0","7.0","6.0","6.0","6.0","6.0","4.0","7.0","6.0","6.0","5.0","6.0","6.0","7.0","7.0","6.0","6.0","7.0","7.0","7.0","7.0","7.0","5.0","7.0","6.0","6.0","5.0","4.0","3.0","7.0","7.0","7.0","3.0","1.0","3.0","6.0","1.0","1.0","7.0","3.0","3.0","1.0","3.0","7.0","2.0","5.0","7.0","7.0","1.0","1.0","3.0","7.0","7.0","2.0","1.0","8.0","9.0","10.0","7.0","1.0","1.0","1.0","5.0","5.0","5.0","5.0","5.0","6.0","2.0","2.0","2.0","2.0","4.0","2.0","2.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","1.0","0.0","0.0","1.0","2.0","1","1","1","1","8","1.0","1.0","602.0","2.0","2.0",,,"3.0","5.0","2.0","1.0","9.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0",,,,,,,,,,,,,,,,,,,,"1.0","2.0",,"5.0",,"4.0","4.0","4.0","4.0","7.0","3.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","12.0","6.0","36.0","1.0","4.0","6.0","2.0",,,"4.0",,"2.0","3.0","2.0","3.0","3.0","2.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","5.0",,,,,,,,,,,,"2005-01-22T03:45:33.000","2288.0"
